yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,DivWin,WCWin,LgWin,WSWin,R,AB,H,2B,3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro
2006,NL,PIT,PIT,C,5,162,81.0,67,95,N,N,N,N,691.0,5558.0,1462.0,286.0,17.0,141.0,459.0,1200.0,68.0,23.0,89.0,49.0,797.0,720.0,4.52,2.0,10.0,39.0,4305.0,1545.0,156.0,620.0,1060.0,104.0,168.0,0.983,Pittsburgh Pirates,PNC Park,1861549.0,98.0,99.0,PIT,PIT,PIT
2006,NL,SDN,SDP,W,1,162,81.0,88,74,Y,N,N,N,731.0,5576.0,1465.0,298.0,38.0,161.0,564.0,1104.0,123.0,31.0,40.0,47.0,679.0,629.0,3.87,4.0,11.0,50.0,4391.0,1385.0,176.0,468.0,1097.0,92.0,138.0,0.985,San Diego Padres,Petco Park,2659757.0,91.0,90.0,SDP,SDN,SDN
2006,AL,SEA,SEA,W,4,162,81.0,78,84,N,N,N,N,756.0,5670.0,1540.0,266.0,42.0,172.0,404.0,974.0,106.0,37.0,63.0,38.0,792.0,739.0,4.6,6.0,6.0,47.0,4340.0,1500.0,183.0,560.0,1067.0,88.0,150.0,0.985,Seattle Mariners,Safeco Field,2481165.0,97.0,97.0,SEA,SEA,SEA
2006,NL,SFN,SFG,W,3,161,81.0,76,85,N,N,N,N,746.0,5472.0,1418.0,297.0,52.0,163.0,494.0,891.0,58.0,25.0,53.0,37.0,790.0,735.0,4.63,7.0,9.0,37.0,4289.0,1422.0,153.0,584.0,992.0,91.0,132.0,0.985,San Francisco Giants,AT&T Park,3130313.0,100.0,100.0,SFG,SFN,SFN
2006,NL,SLN,STL,C,1,161,80.0,83,78,Y,N,Y,Y,781.0,5522.0,1484.0,292.0,27.0,184.0,531.0,922.0,59.0,32.0,61.0,40.0,762.0,721.0,4.54,6.0,9.0,38.0,4289.0,1475.0,193.0,504.0,970.0,98.0,170.0,0.984,St. Louis Cardinals,Busch Stadium III,3407104.0,99.0,99.0,STL,SLN,SLN
2006,AL,TBA,TBD,E,5,162,81.0,61,101,N,N,N,N,689.0,5474.0,1395.0,267.0,33.0,190.0,441.0,1106.0,134.0,52.0,47.0,43.0,856.0,782.0,4.96,3.0,7.0,33.0,4261.0,1600.0,180.0,606.0,979.0,116.0,156.0,0.981,Tampa Bay Devil Rays,Tropicana Field,1368950.0,99.0,101.0,TBD,TBA,TBA
2006,AL,TEX,TEX,W,3,162,81.0,80,82,N,N,N,N,835.0,5659.0,1571.0,357.0,23.0,183.0,505.0,1061.0,53.0,24.0,40.0,50.0,784.0,731.0,4.6,3.0,8.0,42.0,4294.0,1558.0,162.0,496.0,972.0,98.0,174.0,0.984,Texas Rangers,Ameriquest Field,2388757.0,101.0,101.0,TEX,TEX,TEX
2006,AL,TOR,TOR,E,2,162,81.0,87,75,N,N,N,N,809.0,5596.0,1591.0,348.0,27.0,199.0,514.0,906.0,65.0,33.0,63.0,52.0,754.0,694.0,4.37,6.0,6.0,42.0,4285.0,1447.0,185.0,504.0,1076.0,99.0,157.0,0.984,Toronto Blue Jays,Rogers Centre,2302212.0,100.0,100.0,TOR,TOR,TOR
2006,NL,WAS,WSN,E,5,162,81.0,71,91,N,N,N,N,746.0,5495.0,1437.0,322.0,22.0,164.0,594.0,1156.0,123.0,62.0,69.0,49.0,872.0,803.0,5.03,1.0,3.0,32.0,4309.0,1535.0,193.0,584.0,960.0,131.0,123.0,0.978,Washington Nationals,R.F.K. Stadium,2153056.0,94.0,95.0,WSN,MON,WAS
2007,NL,ARI,ARI,W,1,162,81.0,90,72,Y,N,N,N,712.0,5398.0,1350.0,286.0,40.0,171.0,532.0,1111.0,109.0,24.0,57.0,58.0,732.0,662.0,4.13,7.0,12.0,51.0,4323.0,1446.0,169.0,546.0,1088.0,106.0,157.0,0.983,Arizona Diamondbacks,Chase Field,2325249.0,107.0,107.0,ARI,ARI,ARI
2007,NL,ATL,ATL,E,3,162,81.0,84,78,N,N,N,N,810.0,5689.0,1562.0,328.0,27.0,176.0,534.0,1149.0,64.0,30.0,49.0,47.0,733.0,665.0,4.11,1.0,6.0,36.0,4369.0,1442.0,172.0,537.0,1106.0,107.0,141.0,0.983,Atlanta Braves,Turner Field,2745207.0,98.0,98.0,ATL,ATL,ATL
2007,AL,BAL,BAL,E,4,162,81.0,69,93,N,N,N,N,756.0,5631.0,1529.0,306.0,30.0,142.0,500.0,939.0,144.0,42.0,47.0,47.0,868.0,827.0,5.17,4.0,9.0,30.0,4316.0,1491.0,161.0,696.0,1087.0,79.0,155.0,0.987,Baltimore Orioles,Oriole Park at Camden Yards,2164822.0,101.0,102.0,BAL,BAL,BAL
2007,AL,BOS,BOS,E,1,162,81.0,96,66,Y,N,Y,Y,867.0,5589.0,1561.0,352.0,35.0,166.0,689.0,1042.0,96.0,24.0,64.0,54.0,657.0,618.0,3.87,5.0,13.0,45.0,4316.0,1350.0,151.0,482.0,1149.0,81.0,145.0,0.986,Boston Red Sox,Fenway Park II,2970755.0,106.0,105.0,BOS,BOS,BOS
2007,AL,CHA,CHW,C,4,162,81.0,72,90,N,N,N,N,693.0,5441.0,1341.0,249.0,20.0,190.0,532.0,1149.0,78.0,45.0,52.0,35.0,839.0,763.0,4.77,9.0,9.0,42.0,4322.0,1556.0,174.0,499.0,1015.0,108.0,168.0,0.982,Chicago White Sox,U.S. Cellular Field,2684395.0,104.0,104.0,CHW,CHA,CHA
2007,NL,CHN,CHC,C,1,162,81.0,85,77,Y,N,N,N,752.0,5643.0,1530.0,340.0,28.0,151.0,500.0,1054.0,86.0,33.0,40.0,37.0,690.0,650.0,4.04,2.0,10.0,39.0,4340.0,1340.0,165.0,573.0,1211.0,94.0,134.0,0.984,Chicago Cubs,Wrigley Field,3252462.0,105.0,104.0,CHC,CHN,CHN
2007,NL,CIN,CIN,C,5,162,81.0,72,90,N,N,N,N,783.0,5607.0,1496.0,293.0,23.0,204.0,536.0,1113.0,97.0,31.0,66.0,46.0,853.0,796.0,4.94,6.0,7.0,34.0,4349.0,1605.0,198.0,482.0,1068.0,95.0,155.0,0.984,Cincinnati Reds,Great American Ball Park,2058593.0,104.0,104.0,CIN,CIN,CIN
2007,AL,CLE,CLE,C,1,162,80.0,96,66,Y,N,N,N,811.0,5604.0,1504.0,305.0,27.0,178.0,590.0,1202.0,72.0,41.0,80.0,59.0,704.0,658.0,4.05,9.0,9.0,49.0,4388.0,1519.0,146.0,410.0,1047.0,92.0,167.0,0.985,Cleveland Indians,Jacobs Field,2275912.0,101.0,100.0,CLE,CLE,CLE
2007,NL,COL,COL,W,2,163,82.0,90,73,N,Y,Y,N,860.0,5691.0,1591.0,313.0,36.0,171.0,622.0,1152.0,100.0,31.0,58.0,44.0,758.0,706.0,4.32,4.0,7.0,39.0,4416.0,1497.0,164.0,504.0,967.0,68.0,180.0,0.989,Colorado Rockies,Coors Field,2376250.0,107.0,108.0,COL,COL,COL
2007,AL,DET,DET,C,2,162,81.0,88,74,N,N,N,N,887.0,5757.0,1652.0,352.0,50.0,177.0,474.0,1054.0,103.0,30.0,56.0,45.0,797.0,735.0,4.57,1.0,9.0,44.0,4342.0,1498.0,174.0,566.0,1047.0,99.0,148.0,0.984,Detroit Tigers,Comerica Park,3047133.0,102.0,101.0,DET,DET,DET
2007,NL,FLO,FLA,E,5,162,81.0,71,91,N,N,N,N,790.0,5627.0,1504.0,340.0,38.0,201.0,521.0,1332.0,105.0,34.0,82.0,42.0,891.0,793.0,4.94,0.0,4.0,40.0,4331.0,1617.0,176.0,661.0,1142.0,137.0,159.0,0.977,Florida Marlins,Dolphin Stadium,1370511.0,97.0,98.0,FLA,FLO,FLO
2007,NL,HOU,HOU,C,4,162,81.0,73,89,N,N,N,N,723.0,5605.0,1457.0,293.0,30.0,167.0,547.0,1043.0,65.0,33.0,55.0,40.0,813.0,761.0,4.68,2.0,6.0,38.0,4394.0,1566.0,206.0,510.0,1109.0,103.0,128.0,0.983,Houston Astros,Minute Maid Park,3020405.0,100.0,100.0,HOU,HOU,HOU
2007,AL,KCA,KCR,C,5,162,81.0,69,93,N,N,N,N,706.0,5534.0,1447.0,300.0,46.0,102.0,428.0,1069.0,78.0,44.0,89.0,47.0,778.0,716.0,4.48,2.0,6.0,36.0,4312.0,1547.0,168.0,520.0,993.0,106.0,160.0,0.982,Kansas City Royals,Kauffman Stadium,1616867.0,100.0,101.0,KCR,KCA,KCA
2007,AL,LAA,ANA,W,1,162,81.0,94,68,Y,N,N,N,822.0,5554.0,1578.0,324.0,23.0,123.0,507.0,883.0,139.0,55.0,40.0,65.0,731.0,674.0,4.23,5.0,9.0,43.0,4305.0,1480.0,151.0,477.0,1156.0,101.0,154.0,0.983,Los Angeles Angels of Anaheim,Angel Stadium,3365632.0,101.0,100.0,LAA,ANA,ANA
2007,NL,LAN,LAD,W,4,162,81.0,82,80,N,N,N,N,735.0,5614.0,1544.0,276.0,35.0,129.0,511.0,864.0,137.0,50.0,41.0,55.0,727.0,677.0,4.2,4.0,6.0,43.0,4350.0,1443.0,146.0,518.0,1184.0,114.0,160.0,0.981,Los Angeles Dodgers,Dodger Stadium,3857036.0,101.0,100.0,LAD,LAN,LAN
2007,NL,MIL,MIL,C,2,162,81.0,83,79,N,N,N,N,801.0,5554.0,1455.0,310.0,37.0,231.0,501.0,1137.0,96.0,32.0,76.0,47.0,776.0,708.0,4.41,3.0,6.0,49.0,4333.0,1513.0,161.0,507.0,1174.0,109.0,144.0,0.982,Milwaukee Brewers,Miller Park,2869144.0,100.0,100.0,MIL,ML4,MIL
2007,AL,MIN,MIN,C,3,162,81.0,79,83,N,N,N,N,718.0,5522.0,1460.0,273.0,36.0,118.0,512.0,839.0,112.0,30.0,48.0,45.0,725.0,663.0,4.15,5.0,8.0,38.0,4310.0,1505.0,185.0,420.0,1094.0,95.0,151.0,0.984,Minnesota Twins,Hubert H Humphrey Metrodome,2296383.0,95.0,95.0,MIN,MIN,MIN
2007,AL,NYA,NYY,E,2,162,81.0,94,68,N,Y,N,N,968.0,5717.0,1656.0,326.0,32.0,201.0,637.0,991.0,123.0,40.0,78.0,54.0,777.0,724.0,4.49,1.0,5.0,34.0,4352.0,1498.0,150.0,578.0,1009.0,88.0,174.0,0.985,New York Yankees,Yankee Stadium II,4271083.0,101.0,100.0,NYY,NYA,NYA
2007,NL,NYN,NYM,E,2,162,81.0,88,74,N,N,N,N,804.0,5605.0,1543.0,294.0,27.0,177.0,549.0,981.0,200.0,46.0,54.0,58.0,750.0,687.0,4.26,2.0,10.0,39.0,4357.0,1415.0,165.0,570.0,1134.0,101.0,124.0,0.983,New York Mets,Shea Stadium,3853955.0,98.0,97.0,NYM,NYN,NYN
2007,AL,OAK,OAK,W,3,162,81.0,76,86,N,N,N,N,741.0,5577.0,1430.0,295.0,16.0,171.0,664.0,1119.0,52.0,20.0,49.0,56.0,758.0,689.0,4.28,4.0,9.0,36.0,4344.0,1468.0,138.0,530.0,1036.0,90.0,153.0,0.985,Oakland Athletics,McAfee Coliseum,1921844.0,94.0,94.0,OAK,OAK,OAK
2007,NL,PHI,PHI,E,1,162,81.0,89,73,Y,N,N,N,892.0,5688.0,1558.0,326.0,41.0,213.0,641.0,1205.0,138.0,19.0,90.0,52.0,821.0,767.0,4.73,5.0,5.0,42.0,4375.0,1555.0,198.0,558.0,1050.0,89.0,162.0,0.986,Philadelphia Phillies,Citizens Bank Park,3108325.0,104.0,103.0,PHI,PHI,PHI
2007,NL,PIT,PIT,C,6,162,81.0,68,94,N,N,N,N,724.0,5569.0,1463.0,322.0,31.0,148.0,463.0,1135.0,68.0,30.0,71.0,51.0,846.0,793.0,4.93,4.0,5.0,32.0,4343.0,1627.0,174.0,518.0,997.0,83.0,190.0,0.986,Pittsburgh Pirates,PNC Park,1749142.0,97.0,98.0,PIT,PIT,PIT
2007,NL,SDN,SDP,W,3,163,81.0,89,74,N,N,N,N,741.0,5612.0,1408.0,322.0,31.0,171.0,557.0,1229.0,55.0,24.0,49.0,44.0,666.0,611.0,3.7,1.0,20.0,45.0,4454.0,1406.0,119.0,474.0,1136.0,92.0,147.0,0.985,San Diego Padres,Petco Park,2790074.0,90.0,90.0,SDP,SDN,SDN
2007,AL,SEA,SEA,W,2,162,82.0,88,74,N,N,N,N,794.0,5684.0,1629.0,284.0,22.0,153.0,389.0,861.0,81.0,30.0,62.0,40.0,813.0,754.0,4.73,6.0,12.0,43.0,4303.0,1578.0,147.0,546.0,1020.0,90.0,167.0,0.985,Seattle Mariners,Safeco Field,2672223.0,96.0,97.0,SEA,SEA,SEA
2007,NL,SFN,SFG,W,5,162,81.0,71,91,N,N,N,N,683.0,5538.0,1407.0,267.0,37.0,131.0,532.0,907.0,119.0,33.0,39.0,36.0,720.0,677.0,4.19,5.0,10.0,37.0,4361.0,1442.0,133.0,593.0,1057.0,88.0,148.0,0.986,San Francisco Giants,AT&T Park,3223215.0,101.0,101.0,SFG,SFN,SFN
2007,NL,SLN,STL,C,3,162,81.0,78,84,N,N,N,N,725.0,5529.0,1513.0,279.0,13.0,141.0,506.0,909.0,56.0,33.0,54.0,54.0,829.0,741.0,4.65,2.0,8.0,34.0,4307.0,1514.0,168.0,509.0,945.0,121.0,155.0,0.98,St. Louis Cardinals,Busch Stadium III,3552180.0,99.0,99.0,STL,SLN,SLN
2007,AL,TBA,TBD,E,5,162,81.0,66,96,N,N,N,N,782.0,5593.0,1500.0,291.0,36.0,187.0,545.0,1324.0,131.0,48.0,53.0,52.0,944.0,879.0,5.53,2.0,2.0,28.0,4289.0,1649.0,199.0,568.0,1194.0,117.0,155.0,0.98,Tampa Bay Devil Rays,Tropicana Field,1387603.0,98.0,100.0,TBD,TBA,TBA
2007,AL,TEX,TEX,W,4,162,81.0,75,87,N,N,N,N,816.0,5555.0,1460.0,298.0,36.0,179.0,503.0,1224.0,88.0,25.0,56.0,42.0,844.0,755.0,4.75,0.0,6.0,42.0,4290.0,1525.0,155.0,668.0,976.0,124.0,179.0,0.98,Texas Rangers,Rangers Ballpark in Arlington,2353862.0,101.0,101.0,TEX,TEX,TEX
2007,AL,TOR,TOR,E,3,162,81.0,83,79,N,N,N,N,753.0,5536.0,1434.0,344.0,24.0,165.0,533.0,1044.0,57.0,22.0,47.0,48.0,699.0,644.0,4.0,11.0,9.0,44.0,4346.0,1383.0,157.0,479.0,1067.0,102.0,160.0,0.984,Toronto Blue Jays,Rogers Centre,2360644.0,100.0,99.0,TOR,TOR,TOR
2007,NL,WAS,WSN,E,4,162,81.0,73,89,N,N,N,N,673.0,5520.0,1415.0,309.0,31.0,123.0,524.0,1128.0,69.0,23.0,53.0,41.0,783.0,736.0,4.58,0.0,6.0,46.0,4340.0,1502.0,187.0,580.0,931.0,109.0,153.0,0.982,Washington Nationals,R.F.K. Stadium,1943812.0,94.0,95.0,WSN,MON,WAS
2008,NL,ARI,ARI,W,2,162,81.0,82,80,N,N,N,N,720.0,5409.0,1355.0,318.0,47.0,159.0,587.0,1287.0,58.0,23.0,49.0,43.0,706.0,635.0,3.98,6.0,9.0,39.0,4304.0,1403.0,147.0,451.0,1229.0,113.0,137.0,0.981,Arizona Diamondbacks,Chase Field,2509924.0,108.0,108.0,ARI,ARI,ARI
2008,NL,ATL,ATL,E,4,162,81.0,72,90,N,N,N,N,753.0,5604.0,1514.0,316.0,33.0,130.0,618.0,1023.0,58.0,27.0,42.0,34.0,778.0,714.0,4.46,2.0,7.0,26.0,4322.0,1439.0,156.0,586.0,1076.0,107.0,149.0,0.983,Atlanta Braves,Turner Field,2532834.0,98.0,98.0,ATL,ATL,ATL
2008,AL,BAL,BAL,E,5,161,81.0,68,93,N,N,N,N,782.0,5559.0,1486.0,322.0,30.0,172.0,533.0,990.0,81.0,37.0,42.0,48.0,869.0,810.0,5.13,4.0,4.0,35.0,4266.0,1538.0,184.0,687.0,922.0,100.0,163.0,0.983,Baltimore Orioles,Oriole Park at Camden Yards,1950075.0,101.0,102.0,BAL,BAL,BAL
2008,AL,BOS,BOS,E,2,162,81.0,95,67,N,Y,N,N,845.0,5596.0,1565.0,353.0,33.0,173.0,646.0,1068.0,120.0,35.0,70.0,62.0,694.0,645.0,4.01,5.0,16.0,47.0,4339.0,1369.0,147.0,548.0,1185.0,85.0,149.0,0.986,Boston Red Sox,Fenway Park II,3048250.0,108.0,106.0,BOS,BOS,BOS
2008,AL,CHA,CHW,C,1,163,82.0,89,74,Y,N,N,N,811.0,5553.0,1458.0,296.0,13.0,235.0,540.0,1016.0,67.0,34.0,63.0,47.0,729.0,658.0,4.06,4.0,10.0,34.0,4373.0,1471.0,156.0,460.0,1147.0,108.0,155.0,0.983,Chicago White Sox,U.S. Cellular Field,2500648.0,105.0,105.0,CHW,CHA,CHA
2008,NL,CHN,CHC,C,1,161,81.0,97,64,Y,N,N,N,855.0,5588.0,1552.0,329.0,21.0,184.0,636.0,1186.0,87.0,34.0,50.0,45.0,671.0,624.0,3.87,2.0,8.0,44.0,4352.0,1329.0,160.0,548.0,1264.0,99.0,118.0,0.983,Chicago Cubs,Wrigley Field,3300200.0,108.0,107.0,CHC,CHN,CHN
2008,NL,CIN,CIN,C,5,162,81.0,74,88,N,N,N,N,704.0,5465.0,1351.0,269.0,24.0,187.0,560.0,1125.0,85.0,47.0,50.0,41.0,800.0,729.0,4.55,2.0,6.0,34.0,4327.0,1542.0,201.0,557.0,1227.0,114.0,156.0,0.981,Cincinnati Reds,Great American Ball Park,2058632.0,102.0,103.0,CIN,CIN,CIN
2008,AL,CLE,CLE,C,3,162,81.0,81,81,N,N,N,N,805.0,5543.0,1455.0,339.0,22.0,171.0,560.0,1213.0,77.0,29.0,103.0,49.0,761.0,711.0,4.45,10.0,13.0,31.0,4311.0,1530.0,170.0,444.0,986.0,94.0,182.0,0.985,Cleveland Indians,Jacobs Field,2169760.0,98.0,98.0,CLE,CLE,CLE
2008,NL,COL,COL,W,3,162,81.0,74,88,N,N,N,N,747.0,5557.0,1462.0,310.0,28.0,160.0,570.0,1209.0,141.0,37.0,57.0,38.0,822.0,766.0,4.77,3.0,8.0,36.0,4338.0,1547.0,148.0,562.0,1041.0,96.0,176.0,0.985,Colorado Rockies,Coors Field,2650218.0,109.0,109.0,COL,COL,COL
2008,AL,DET,DET,C,5,162,81.0,74,88,N,N,N,N,821.0,5641.0,1529.0,293.0,41.0,200.0,572.0,1076.0,63.0,31.0,44.0,44.0,857.0,786.0,4.9,1.0,2.0,34.0,4335.0,1541.0,172.0,644.0,991.0,113.0,172.0,0.981,Detroit Tigers,Comerica Park,3202645.0,103.0,103.0,DET,DET,DET
2008,NL,FLO,FLA,E,3,161,81.0,84,77,N,N,N,N,770.0,5499.0,1397.0,302.0,28.0,208.0,543.0,1371.0,76.0,28.0,69.0,46.0,767.0,707.0,4.43,2.0,8.0,36.0,4306.0,1421.0,161.0,586.0,1127.0,117.0,122.0,0.98,Florida Marlins,Dolphin Stadium,1335076.0,101.0,101.0,FLA,FLO,FLO
2008,NL,HOU,HOU,C,3,161,80.0,86,75,N,N,N,N,712.0,5451.0,1432.0,284.0,22.0,167.0,449.0,1051.0,114.0,52.0,52.0,41.0,743.0,691.0,4.36,4.0,13.0,48.0,4276.0,1453.0,197.0,492.0,1095.0,67.0,142.0,0.989,Houston Astros,Minute Maid Park,2779487.0,98.0,98.0,HOU,HOU,HOU
2008,AL,KCA,KCR,C,4,162,81.0,75,87,N,N,N,N,691.0,5608.0,1507.0,303.0,28.0,120.0,392.0,1005.0,79.0,38.0,50.0,36.0,781.0,720.0,4.48,2.0,8.0,44.0,4337.0,1473.0,159.0,515.0,1085.0,96.0,159.0,0.984,Kansas City Royals,Kauffman Stadium,1578922.0,98.0,100.0,KCR,KCA,KCA
2008,AL,LAA,ANA,W,1,162,81.0,100,62,Y,N,N,N,765.0,5540.0,1486.0,274.0,25.0,159.0,481.0,987.0,129.0,48.0,52.0,50.0,697.0,644.0,3.99,7.0,10.0,66.0,4354.0,1455.0,160.0,457.0,1106.0,91.0,159.0,0.985,Los Angeles Angels of Anaheim,Angel Stadium,3336747.0,103.0,102.0,LAA,ANA,ANA
2008,NL,LAN,LAD,W,1,162,81.0,84,78,Y,N,N,N,700.0,5506.0,1455.0,271.0,29.0,137.0,543.0,1032.0,126.0,43.0,43.0,38.0,648.0,591.0,3.68,5.0,11.0,35.0,4342.0,1381.0,123.0,480.0,1205.0,101.0,138.0,0.984,Los Angeles Dodgers,Dodger Stadium,3730553.0,98.0,97.0,LAD,LAN,LAN
2008,NL,MIL,MIL,C,2,162,81.0,90,72,N,Y,N,N,750.0,5535.0,1398.0,324.0,35.0,198.0,550.0,1203.0,108.0,38.0,69.0,43.0,689.0,623.0,3.85,12.0,10.0,45.0,4367.0,1415.0,175.0,528.0,1110.0,101.0,160.0,0.984,Milwaukee Brewers,Miller Park,3068458.0,98.0,98.0,MIL,ML4,MIL
2008,AL,MIN,MIN,C,2,163,81.0,88,75,N,N,N,N,829.0,5641.0,1572.0,298.0,49.0,111.0,529.0,979.0,102.0,42.0,36.0,72.0,745.0,675.0,4.16,5.0,10.0,42.0,4377.0,1568.0,183.0,406.0,995.0,108.0,168.0,0.982,Minnesota Twins,Hubert H Humphrey Metrodome,2302431.0,96.0,96.0,MIN,MIN,MIN
2008,AL,NYA,NYY,E,3,162,81.0,89,73,N,N,N,N,789.0,5572.0,1512.0,289.0,20.0,180.0,535.0,1015.0,118.0,39.0,80.0,39.0,727.0,685.0,4.28,1.0,11.0,42.0,4325.0,1478.0,143.0,489.0,1141.0,83.0,141.0,0.986,New York Yankees,Yankee Stadium II,4298655.0,103.0,102.0,NYY,NYA,NYA
2008,NL,NYN,NYM,E,2,162,81.0,89,73,N,N,N,N,799.0,5606.0,1491.0,274.0,38.0,172.0,619.0,1024.0,138.0,36.0,39.0,49.0,715.0,662.0,4.07,5.0,12.0,43.0,4393.0,1415.0,163.0,590.0,1181.0,83.0,126.0,0.986,New York Mets,Shea Stadium,4042045.0,99.0,98.0,NYM,NYN,NYN
2008,AL,OAK,OAK,W,3,161,81.0,75,86,N,N,N,N,646.0,5451.0,1318.0,270.0,23.0,125.0,574.0,1226.0,88.0,21.0,48.0,35.0,690.0,640.0,4.01,4.0,7.0,33.0,4305.0,1364.0,135.0,576.0,1061.0,98.0,169.0,0.984,Oakland Athletics,McAfee Coliseum,1665256.0,95.0,95.0,OAK,OAK,OAK
2008,NL,PHI,PHI,E,1,162,81.0,92,70,Y,N,Y,Y,799.0,5509.0,1407.0,291.0,36.0,214.0,586.0,1117.0,136.0,25.0,67.0,40.0,680.0,625.0,3.88,4.0,11.0,47.0,4349.0,1444.0,160.0,533.0,1081.0,90.0,142.0,0.985,Philadelphia Phillies,Citizens Bank Park,3422583.0,103.0,102.0,PHI,PHI,PHI
2008,NL,PIT,PIT,C,6,162,81.0,67,95,N,N,N,N,735.0,5628.0,1454.0,314.0,21.0,153.0,474.0,1039.0,57.0,19.0,59.0,51.0,884.0,822.0,5.08,3.0,7.0,34.0,4365.0,1631.0,176.0,657.0,963.0,107.0,179.0,0.983,Pittsburgh Pirates,PNC Park,1609076.0,96.0,98.0,PIT,PIT,PIT
2008,NL,SDN,SDP,W,5,162,81.0,63,99,N,N,N,N,637.0,5568.0,1390.0,264.0,27.0,154.0,518.0,1259.0,36.0,17.0,53.0,46.0,764.0,714.0,4.41,3.0,6.0,30.0,4375.0,1466.0,165.0,561.0,1100.0,85.0,149.0,0.986,San Diego Padres,Petco Park,2427535.0,88.0,88.0,SDP,SDN,SDN
2008,AL,SEA,SEA,W,4,162,81.0,61,101,N,N,N,N,671.0,5643.0,1498.0,285.0,20.0,124.0,417.0,890.0,90.0,32.0,38.0,42.0,811.0,754.0,4.73,4.0,4.0,36.0,4306.0,1544.0,161.0,626.0,1016.0,99.0,160.0,0.984,Seattle Mariners,Safeco Field,2329702.0,97.0,97.0,SEA,SEA,SEA
2008,NL,SFN,SFG,W,4,162,81.0,72,90,N,N,N,N,640.0,5543.0,1452.0,311.0,37.0,94.0,452.0,1044.0,108.0,46.0,48.0,44.0,759.0,701.0,4.38,4.0,12.0,41.0,4326.0,1416.0,147.0,652.0,1240.0,96.0,129.0,0.983,San Francisco Giants,AT&T Park,2863837.0,102.0,103.0,SFG,SFN,SFN
2008,NL,SLN,STL,C,4,162,81.0,86,76,N,N,N,N,779.0,5636.0,1585.0,283.0,26.0,174.0,577.0,985.0,73.0,32.0,42.0,44.0,725.0,677.0,4.19,2.0,7.0,42.0,4362.0,1517.0,163.0,496.0,957.0,85.0,156.0,0.986,St. Louis Cardinals,Busch Stadium III,3432917.0,99.0,99.0,STL,SLN,SLN
2008,AL,TBA,TBD,E,1,162,81.0,97,65,Y,N,Y,N,774.0,5541.0,1443.0,284.0,37.0,180.0,626.0,1224.0,142.0,50.0,68.0,52.0,671.0,618.0,3.82,7.0,12.0,52.0,4373.0,1349.0,166.0,526.0,1143.0,90.0,153.0,0.985,Tampa Bay Rays,Tropicana Field,1811986.0,101.0,101.0,TBR,TBA,TBA
2008,AL,TEX,TEX,W,2,162,81.0,79,83,N,N,N,N,901.0,5728.0,1619.0,376.0,35.0,194.0,595.0,1207.0,81.0,25.0,63.0,54.0,967.0,860.0,5.37,6.0,8.0,36.0,4326.0,1647.0,176.0,625.0,963.0,132.0,191.0,0.978,Texas Rangers,Rangers Ballpark in Arlington,1945677.0,102.0,102.0,TEX,TEX,TEX
2008,AL,TOR,TOR,E,4,162,81.0,86,76,N,N,N,N,714.0,5503.0,1453.0,303.0,32.0,126.0,521.0,938.0,80.0,27.0,59.0,56.0,610.0,561.0,3.49,15.0,13.0,44.0,4340.0,1330.0,134.0,467.0,1184.0,84.0,137.0,0.986,Toronto Blue Jays,Rogers Centre,2399786.0,98.0,97.0,TOR,TOR,TOR
2008,NL,WAS,WSN,E,5,161,80.0,59,102,N,N,N,N,641.0,5491.0,1376.0,269.0,26.0,117.0,534.0,1095.0,81.0,43.0,67.0,36.0,825.0,742.0,4.66,2.0,8.0,28.0,4302.0,1496.0,190.0,588.0,1063.0,123.0,143.0,0.98,Washington Nationals,Nationals Park,2320400.0,99.0,100.0,WSN,MON,WAS
2009,NL,ARI,ARI,W,5,162,81.0,70,92,N,N,N,N,720.0,5565.0,1408.0,307.0,45.0,173.0,571.0,1298.0,102.0,40.0,37.0,41.0,782.0,711.0,4.42,4.0,12.0,36.0,4343.0,1470.0,168.0,525.0,1158.0,124.0,133.0,0.98,Arizona Diamondbacks,Chase Field,2128765.0,105.0,106.0,ARI,ARI,ARI
2009,NL,ATL,ATL,E,3,162,81.0,86,76,N,N,N,N,735.0,5539.0,1459.0,300.0,20.0,149.0,602.0,1064.0,58.0,26.0,52.0,47.0,641.0,581.0,3.57,3.0,10.0,38.0,4388.0,1399.0,119.0,530.0,1232.0,96.0,159.0,0.985,Atlanta Braves,Turner Field,2373631.0,99.0,98.0,ATL,ATL,ATL
2009,AL,BAL,BAL,E,5,162,81.0,64,98,N,N,N,N,741.0,5618.0,1508.0,307.0,19.0,160.0,517.0,1013.0,76.0,37.0,39.0,46.0,876.0,817.0,5.15,2.0,3.0,31.0,4287.0,1633.0,218.0,546.0,933.0,90.0,151.0,0.985,Baltimore Orioles,Oriole Park at Camden Yards,1907163.0,101.0,102.0,BAL,BAL,BAL
