awardID,yearID,lgID,playerID,pointsWon,pointsMax,votesFirst
Rookie of the Year,2012,NL,carpema01,1,160,0.0
Rookie of the Year,2012,AL,cespeyo01,63,140,0.0
Rookie of the Year,2012,AL,chenwe02,2,140,0.0
Rookie of the Year,2012,AL,darviyu01,46,140,0.0
Rookie of the Year,2012,NL,frazito01,45,160,3.0
Rookie of the Year,2012,NL,harpebr03,112,160,16.0
Rookie of the Year,2012,NL,mileywa01,105,160,12.0
Rookie of the Year,2012,NL,pachejo01,1,160,0.0
Rookie of the Year,2012,AL,parkeja02,1,140,0.0
Rookie of the Year,2012,NL,rosarwi01,12,160,1.0
Rookie of the Year,2012,AL,troutmi01,140,140,28.0
Rookie of the Year,2013,AL,allenco01,2,150,0.0
Rookie of the Year,2013,AL,archech01,35,150,1.0
Rookie of the Year,2013,NL,arenano01,1,150,0.0
Rookie of the Year,2013,NL,fernajo02,142,150,26.0
Rookie of the Year,2013,NL,gattiev01,1,150,0.0
Rookie of the Year,2013,NL,gyorkje01,2,150,0.0
Rookie of the Year,2013,AL,iglesjo01,80,150,5.0
Rookie of the Year,2013,AL,loughda01,1,150,0.0
Rookie of the Year,2013,NL,millesh01,12,150,0.0
Rookie of the Year,2013,AL,myerswi01,131,150,23.0
Rookie of the Year,2013,AL,perezma02,2,150,0.0
Rookie of the Year,2013,NL,puigya01,95,150,4.0
Rookie of the Year,2013,NL,ryuhy01,10,150,0.0
Rookie of the Year,2013,AL,shuckja01,4,150,0.0
Rookie of the Year,2013,AL,straida01,15,150,1.0
Rookie of the Year,2013,NL,teherju01,7,150,0.0
Rookie of the Year,2014,AL,abreujo02,150,150,30.0
Rookie of the Year,2014,NL,anderch01,1,150,0.0
Rookie of the Year,2014,AL,betande01,27,150,0.0
Rookie of the Year,2014,AL,casteni01,1,150,0.0
Rookie of the Year,2014,NL,darnatr01,2,150,0.0
Rookie of the Year,2014,NL,degroja01,142,150,26.0
Rookie of the Year,2014,NL,familje01,2,150,0.0
Rookie of the Year,2014,NL,gileske01,8,150,0.0
Rookie of the Year,2014,NL,hamilbi02,92,150,4.0
Rookie of the Year,2014,NL,hendrky01,2,150,0.0
Rookie of the Year,2014,AL,holtbr01,1,150,0.0
Rookie of the Year,2014,NL,inciaen01,4,150,0.0
Rookie of the Year,2014,AL,mchugco01,21,150,0.0
Rookie of the Year,2014,AL,odorija01,1,150,0.0
Rookie of the Year,2014,NL,panikjo01,3,150,0.0
Rookie of the Year,2014,AL,santada01,3,150,0.0
Rookie of the Year,2014,AL,shoemma01,40,150,0.0
Rookie of the Year,2014,AL,springe01,1,150,0.0
Rookie of the Year,2014,AL,tanakma01,16,150,0.0
Rookie of the Year,2014,AL,ventuyo01,9,150,0.0
Rookie of the Year,2014,NL,wongko01,14,150,0.0
Rookie of the Year,2015,NL,bourju01,4,150,0.0
Rookie of the Year,2015,NL,bryankr01,150,150,30.0
Rookie of the Year,2015,AL,burnsbi02,6,150,0.0
Rookie of the Year,2015,AL,correca01,124,150,17.0
Rookie of the Year,2015,AL,deshide02,1,150,0.0
Rookie of the Year,2015,NL,duffyma01,70,150,0.0
Rookie of the Year,2015,NL,kangju01,28,150,0.0
Rookie of the Year,2015,AL,lindofr01,109,150,13.0
Rookie of the Year,2015,AL,osunaro01,8,150,0.0
Rookie of the Year,2015,NL,pederjo01,1,150,0.0
Rookie of the Year,2015,NL,piscost01,1,150,0.0
Rookie of the Year,2015,AL,rosared01,2,150,0.0
Rookie of the Year,2015,AL,sanomi01,20,150,0.0
Rookie of the Year,2015,NL,syndeno01,16,150,0.0
Rookie of the Year,2016,AL,anderti01,2,150,0.0
Rookie of the Year,2016,AL,devench02,7,150,0.0
Rookie of the Year,2016,NL,diazal02,14,150,0.0
Rookie of the Year,2016,AL,diazed04,4,150,0.0
Rookie of the Year,2016,AL,fulmemi01,142,150,26.0
Rookie of the Year,2016,NL,grayjo02,1,150,0.0
Rookie of the Year,2016,NL,maedake01,37,150,0.0
Rookie of the Year,2016,NL,matzst01,1,150,0.0
Rookie of the Year,2016,AL,mazarno01,4,150,0.0
Rookie of the Year,2016,AL,naquity01,20,150,0.0
Rookie of the Year,2016,NL,ohse01,1,150,0.0
Rookie of the Year,2016,AL,sanchga02,91,150,4.0
Rookie of the Year,2016,NL,seageco01,150,150,30.0
Rookie of the Year,2016,NL,storytr01,24,150,0.0
Rookie of the Year,2016,NL,turnetr01,42,150,0.0
Rookie of the Year,2017,NL,bellico01,150,150,30.0
Rookie of the Year,2017,NL,belljo02,32,150,0.0
Rookie of the Year,2017,AL,beninan01,75,150,0.0
Rookie of the Year,2017,NL,castilu02,1,150,0.0
Rookie of the Year,2017,NL,dejonpa01,56,150,0.0
Rookie of the Year,2017,NL,freelky01,3,150,0.0
Rookie of the Year,2017,AL,gourryu01,5,150,0.0
Rookie of the Year,2017,NL,happia01,1,150,0.0
Rookie of the Year,2017,NL,hoskirh01,12,150,0.0
Rookie of the Year,2017,AL,judgeaa01,150,150,30.0
Rookie of the Year,2017,AL,mancitr01,31,150,0.0
Rookie of the Year,2017,NL,margoma01,5,150,0.0
Rookie of the Year,2017,NL,marquge01,10,150,0.0
Rookie of the Year,2017,AL,montgjo01,4,150,0.0
Rookie of the Year,2017,AL,olsonma02,5,150,0.0
Rookie of the Year,2018,NL,acunaro01,144,150,27.0
Rookie of the Year,2018,NL,anderbr06,4,150,0.0
Rookie of the Year,2018,AL,andujmi01,89,150,5.0
Rookie of the Year,2018,NL,baderha01,1,150,0.0
Rookie of the Year,2018,NL,buehlwa01,28,150,1.0
Rookie of the Year,2018,NL,flaheja01,2,150,0.0
Rookie of the Year,2018,NL,hiranyo01,1,150,0.0
Rookie of the Year,2018,NL,mcneije01,1,150,0.0
Rookie of the Year,2018,AL,ohtansh01,137,150,25.0
Rookie of the Year,2018,AL,palkada01,1,150,0.0
Rookie of the Year,2018,NL,sotoju01,89,150,2.0
Rookie of the Year,2018,AL,torregl01,25,150,0.0
Rookie of the Year,2018,AL,wendljo01,17,150,0.0
Rookie of the Year,2018,AL,yarbrry01,1,150,0.0
Rookie of the Year,2019,NL,alonspe01,148,150,29.0
Rookie of the Year,2019,AL,alvaryo01,150,150,30.0
Rookie of the Year,2019,AL,arraelu01,5,150,0.0
Rookie of the Year,2019,AL,biggica01,7,150,0.0
Rookie of the Year,2019,AL,guerrvl02,5,150,0.0
Rookie of the Year,2019,NL,hudsoda02,4,150,0.0
Rookie of the Year,2019,AL,jimenel02,20,150,0.0
Rookie of the Year,2019,AL,lowebr01,27,150,0.0
Rookie of the Year,2019,AL,meansjo01,53,150,0.0
Rookie of the Year,2019,AL,mercaos01,3,150,0.0
Rookie of the Year,2019,NL,reynobr01,9,150,0.0
Rookie of the Year,2019,NL,roblevi01,1,150,0.0
Rookie of the Year,2019,NL,sorokmi01,82,150,1.0
Rookie of the Year,2019,NL,tatisfe02,26,150,0.0
Rookie of the Year,2020,NL,anderia01,1,150,0.0
Rookie of the Year,2020,NL,bohmal01,74,150,9.0
Rookie of the Year,2020,AL,castrwi01,7,150,0.0
Rookie of the Year,2020,NL,croneja01,74,150,6.0
Rookie of the Year,2020,NL,gimenan01,1,150,0.0
Rookie of the Year,2020,NL,gonsoto01,11,150,1.0
Rookie of the Year,2020,NL,hayeske01,5,150,0.0
Rookie of the Year,2020,AL,javiecr01,11,150,0.0
Rookie of the Year,2020,AL,karinja01,5,150,0.0
Rookie of the Year,2020,AL,lewisky01,150,150,30.0
Rookie of the Year,2020,AL,luzarje01,1,150,0.0
Rookie of the Year,2020,NL,maydu01,8,150,0.0
Rookie of the Year,2020,AL,mountry01,1,150,0.0
Rookie of the Year,2020,AL,murphse01,7,150,0.0
Rookie of the Year,2020,AL,roberlu01,83,150,0.0
Rookie of the Year,2020,NL,sanchsi01,1,150,0.0
Rookie of the Year,2020,AL,singebr01,1,150,0.0
Rookie of the Year,2020,AL,walshja01,4,150,0.0
Rookie of the Year,2020,NL,willide03,95,150,14.0
Rookie of the Year,2021,NL,anderia01,3,150,0.0
Rookie of the Year,2021,AL,arozara01,124,150,22.0
Rookie of the Year,2021,NL,bednada01,1,150,0.0
Rookie of the Year,2021,NL,carlsdy01,22,150,0.0
Rookie of the Year,2021,AL,claseem01,11,150,1.0
Rookie of the Year,2021,AL,francwa01,30,150,2.0
Rookie of the Year,2021,AL,garciad02,27,150,3.0
Rookie of the Year,2021,AL,garcilu05,63,150,2.0
Rookie of the Year,2021,NL,gutievl01,1,150,0.0
Rookie of the Year,2021,NL,indiajo01,148,150,29.0
Rookie of the Year,2021,AL,manoaal01,2,150,0.0
Rookie of the Year,2021,AL,mcclash01,3,150,0.0
Rookie of the Year,2021,AL,mountry01,10,150,0.0
Rookie of the Year,2021,NL,rogertr01,86,150,1.0
Rookie of the Year,2021,NL,schwifr01,2,150,0.0
Rookie of the Year,2021,NL,stephty01,2,150,0.0
Rookie of the Year,2021,NL,wisdopa01,5,150,0.0
Rookie of the Year,2022,NL,cruzon01,2,150,0.0
Rookie of the Year,2022,NL,diazal03,3,150,0.0
Rookie of the Year,2022,NL,donovbr01,22,150,0.0
Rookie of the Year,2022,NL,harrimi04,134,150,22.0
Rookie of the Year,2022,AL,kirbyge01,1,150,0.0
Rookie of the Year,2022,AL,kwanst01,44,150,0.0
Rookie of the Year,2022,NL,lodolni01,2,150,0.0
Rookie of the Year,2022,NL,mccarja02,4,150,0.0
Rookie of the Year,2022,AL,penaje02,2,150,0.0
Rookie of the Year,2022,AL,rodriju01,148,150,29.0
Rookie of the Year,2022,AL,rutscad01,68,150,1.0
Rookie of the Year,2022,NL,stridsp01,103,150,8.0
Rookie of the Year,2022,AL,wittbo02,7,150,0.0
Rookie of the Year,2023,NL,bailepa01,1,150,0.0
Rookie of the Year,2023,AL,bibeeta01,67,150,0.0
Rookie of the Year,2023,NL,carroco02,150,150,30.0
Rookie of the Year,2023,AL,casastr01,25,150,0.0
Rookie of the Year,2023,NL,delacel01,1,150,0.0
Rookie of the Year,2023,AL,diazya02,6,150,0.0
Rookie of the Year,2023,AL,hendegu01,150,150,30.0
Rookie of the Year,2023,NL,jonesno01,17,150,0.0
Rookie of the Year,2023,AL,julieed01,2,150,0.0
Rookie of the Year,2023,AL,jungjo01,16,150,0.0
Rookie of the Year,2023,NL,mclaima01,5,150,0.0
Rookie of the Year,2023,NL,outmaja01,20,150,0.0
Rookie of the Year,2023,NL,perezeu02,1,150,0.0
Rookie of the Year,2023,NL,sengako01,71,150,0.0
Rookie of the Year,2023,NL,steersp01,4,150,0.0
Rookie of the Year,2023,AL,volpean01,1,150,0.0
Rookie of the Year,2023,AL,yoshima02,3,150,0.0
Rookie of the Year,2024,AL,abreuwi02,11,150,0.0
Rookie of the Year,2024,NL,chourja01,26,150,0.0
Rookie of the Year,2024,AL,cowseco01,101,150,13.0
Rookie of the Year,2024,AL,gillu01,106,150,15.0
Rookie of the Year,2024,NL,imanash01,4,150,0.0
Rookie of the Year,2024,AL,langfwy01,7,150,0.0
Rookie of the Year,2024,NL,merrija01,104,150,7.0
Rookie of the Year,2024,AL,millema03,16,150,1.0
Rookie of the Year,2024,NL,skenepa01,136,150,23.0
Rookie of the Year,2024,AL,smithca05,12,150,1.0
Rookie of the Year,2024,AL,wellsau01,17,150,0.0
Rookie of the Year,2025,AL,anthoro01,72,210,0.0
Rookie of the Year,2025,NL,baldwdr01,183,210,21.0
Rookie of the Year,2025,AL,camerno01,54,210,0.0
Rookie of the Year,2025,NL,colliis01,62,210,0.0
Rookie of the Year,2025,AL,dominja01,1,210,0.0
Rookie of the Year,2025,NL,dreyeja01,4,210,0.0
Rookie of the Year,2025,NL,durbica01,69,210,0.0
Rookie of the Year,2025,AL,fishebr02,2,210,0.0
Rookie of the Year,2025,NL,hernahe01,1,210,0.0
Rookie of the Year,2025,NL,hortoca01,139,210,9.0
Rookie of the Year,2025,AL,keasclu01,3,210,0.0
Rookie of the Year,2025,AL,kurtzni01,210,210,30.0
Rookie of the Year,2025,AL,leiteja01,6,210,0.0
Rookie of the Year,2025,NL,lileda01,17,210,0.0
Rookie of the Year,2025,NL,marseja01,8,210,0.0
Rookie of the Year,2025,NL,mcleano01,2,210,0.0
Rookie of the Year,2025,NL,misioja01,2,210,0.0
Rookie of the Year,2025,AL,montgco01,23,210,0.0
Rookie of the Year,2025,AL,morallu01,1,210,0.0
Rookie of the Year,2025,AL,narvaca01,21,210,0.0
Rookie of the Year,2025,NL,patrich01,9,210,0.0
Rookie of the Year,2025,NL,ramirag01,10,210,0.0
Rookie of the Year,2025,NL,shawma01,4,210,0.0
Rookie of the Year,2025,AL,simpsch01,1,210,0.0
Rookie of the Year,2025,AL,smithca07,2,210,0.0
Rookie of the Year,2025,AL,smithsh02,2,210,0.0
Rookie of the Year,2025,AL,warrewi01,5,210,0.0
Rookie of the Year,2025,AL,wilsoja04,107,210,0.0
