playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
ludwiry01,2008,1,SLN,NL,LF,29,17.0,509,42.0,2.0,0.0,0.0,,,,,
ludwiry01,2008,1,SLN,NL,RF,124,105.0,2887,231.0,10.0,2.0,3.0,,,,,
ludwiry01,2009,1,SLN,NL,CF,1,1.0,21,2.0,0.0,0.0,0.0,,,,,
ludwiry01,2009,1,SLN,NL,LF,1,1.0,24,1.0,0.0,0.0,0.0,,,,,
ludwiry01,2009,1,SLN,NL,RF,133,120.0,3205,210.0,9.0,1.0,4.0,,,,,
ludwiry01,2010,1,SLN,NL,CF,5,3.0,72,9.0,0.0,0.0,0.0,,,,,
ludwiry01,2010,1,SLN,NL,LF,1,1.0,15,2.0,0.0,0.0,0.0,,,,,
ludwiry01,2010,1,SLN,NL,RF,67,63.0,1686,132.0,2.0,0.0,0.0,,,,,
ludwiry01,2010,2,SDN,NL,RF,58,57.0,1464,117.0,2.0,2.0,0.0,,,,,
ludwiry01,2011,1,SDN,NL,LF,95,95.0,2486,158.0,8.0,1.0,2.0,,,,,
ludwiry01,2011,1,SDN,NL,RF,1,1.0,15,0.0,1.0,0.0,0.0,,,,,
ludwiry01,2011,2,PIT,NL,LF,22,21.0,529,32.0,1.0,0.0,1.0,,,,,
ludwiry01,2011,2,PIT,NL,RF,13,12.0,303,27.0,0.0,1.0,0.0,,,,,
ludwiry01,2012,1,CIN,NL,LF,108,107.0,2788,191.0,0.0,1.0,0.0,,,,,
ludwiry01,2013,1,CIN,NL,LF,32,32.0,751,39.0,0.0,0.0,0.0,,,,,
ludwiry01,2014,1,CIN,NL,LF,92,91.0,2255,135.0,1.0,0.0,0.0,,,,,
lugoju01,2000,1,HOU,NL,CF,1,1.0,6,0.0,0.0,0.0,0.0,,,,,
lugoju01,2000,1,HOU,NL,LF,3,0.0,10,0.0,0.0,0.0,0.0,,,,,
lugoju01,2000,1,HOU,NL,RF,2,1.0,42,4.0,0.0,0.0,0.0,,,,,
lugoju01,2001,1,HOU,NL,LF,6,1.0,50,2.0,0.0,0.0,0.0,,,,,
lugoju01,2001,1,HOU,NL,RF,2,0.0,9,0.0,0.0,0.0,0.0,,,,,
lugoju01,2006,2,LAN,NL,LF,1,1.0,21,0.0,0.0,0.0,0.0,,,,,
lugoju01,2006,2,LAN,NL,RF,2,2.0,39,1.0,0.0,0.0,0.0,,,,,
lugoju01,2008,1,BOS,AL,LF,1,0.0,3,0.0,0.0,0.0,0.0,,,,,
lugoju01,2010,1,BAL,AL,LF,1,1.0,27,1.0,0.0,0.0,0.0,,,,,
lugoma01,2025,1,LAA,AL,CF,12,7.0,207,17.0,0.0,1.0,0.0,,,,,
lugoma01,2025,1,LAA,AL,LF,7,4.0,117,7.0,1.0,0.0,0.0,,,,,
lugoma01,2025,1,LAA,AL,RF,9,3.0,119,3.0,0.0,1.0,0.0,,,,,
lukesna01,2023,1,TOR,AL,CF,1,1.0,18,1.0,0.0,0.0,0.0,,,,,
lukesna01,2023,1,TOR,AL,LF,4,2.0,45,2.0,0.0,0.0,0.0,,,,,
lukesna01,2023,1,TOR,AL,RF,15,3.0,140,8.0,1.0,0.0,0.0,,,,,
lukesna01,2024,1,TOR,AL,CF,3,3.0,78,7.0,0.0,0.0,0.0,,,,,
lukesna01,2024,1,TOR,AL,LF,12,10.0,267,23.0,2.0,0.0,0.0,,,,,
lukesna01,2024,1,TOR,AL,RF,8,6.0,174,20.0,2.0,1.0,0.0,,,,,
lukesna01,2025,1,TOR,AL,CF,36,27.0,642,73.0,0.0,0.0,0.0,,,,,
lukesna01,2025,1,TOR,AL,LF,42,28.0,747,40.0,4.0,2.0,2.0,,,,,
lukesna01,2025,1,TOR,AL,RF,81,46.0,1339,105.0,5.0,0.0,2.0,,,,,
lunahe01,2004,1,SLN,NL,CF,2,1.0,30,2.0,0.0,0.0,0.0,,,,,
lunahe01,2004,1,SLN,NL,LF,8,4.0,97,7.0,0.0,0.0,0.0,,,,,
lunahe01,2005,1,SLN,NL,CF,1,0.0,3,1.0,0.0,0.0,0.0,,,,,
lunahe01,2005,1,SLN,NL,LF,3,1.0,39,3.0,1.0,0.0,0.0,,,,,
lunahe01,2005,1,SLN,NL,RF,21,12.0,341,29.0,2.0,2.0,0.0,,,,,
lunahe01,2006,1,SLN,NL,LF,17,12.0,334,24.0,0.0,1.0,0.0,,,,,
lunahe01,2006,1,SLN,NL,RF,1,0.0,3,0.0,0.0,0.0,0.0,,,,,
lunahe01,2006,2,CLE,AL,RF,1,1.0,24,0.0,0.0,0.0,0.0,,,,,
lunahe01,2007,1,TOR,AL,RF,1,0.0,3,0.0,0.0,0.0,0.0,,,,,
lunahe01,2012,1,PHI,NL,LF,2,2.0,45,5.0,0.0,0.0,0.0,,,,,
luplojo01,2017,1,PIT,NL,LF,10,7.0,204,21.0,0.0,0.0,0.0,,,,,
luplojo01,2017,1,PIT,NL,RF,14,13.0,339,19.0,1.0,1.0,0.0,,,,,
luplojo01,2018,1,PIT,NL,CF,3,1.0,42,7.0,0.0,0.0,0.0,,,,,
luplojo01,2018,1,PIT,NL,LF,16,12.0,333,31.0,3.0,1.0,0.0,,,,,
luplojo01,2018,1,PIT,NL,RF,11,8.0,230,13.0,1.0,0.0,0.0,,,,,
luplojo01,2019,1,CLE,AL,CF,4,3.0,72,7.0,0.0,0.0,0.0,,,,,
luplojo01,2019,1,CLE,AL,LF,34,25.0,612,45.0,1.0,0.0,0.0,,,,,
luplojo01,2019,1,CLE,AL,RF,42,32.0,882,65.0,4.0,0.0,1.0,,,,,
luplojo01,2020,1,CLE,AL,LF,21,18.0,465,23.0,0.0,0.0,0.0,,,,,
luplojo01,2020,1,CLE,AL,RF,9,6.0,159,12.0,2.0,0.0,0.0,,,,,
luplojo01,2021,1,CLE,AL,CF,22,19.0,466,34.0,0.0,0.0,0.0,,,,,
luplojo01,2021,1,CLE,AL,LF,3,2.0,51,1.0,1.0,0.0,1.0,,,,,
luplojo01,2021,1,CLE,AL,RF,11,6.0,196,14.0,1.0,0.0,1.0,,,,,
luplojo01,2021,2,TBA,AL,LF,3,3.0,66,1.0,0.0,0.0,0.0,,,,,
luplojo01,2022,1,ARI,NL,CF,5,4.0,96,10.0,0.0,1.0,0.0,,,,,
luplojo01,2022,1,ARI,NL,LF,22,18.0,457,37.0,3.0,1.0,0.0,,,,,
luplojo01,2022,1,ARI,NL,RF,41,25.0,686,56.0,4.0,0.0,1.0,,,,,
luplojo01,2023,1,TOR,AL,RF,4,3.0,88,10.0,0.0,0.0,0.0,,,,,
luplojo01,2023,2,MIN,AL,CF,2,0.0,24,2.0,0.0,0.0,0.0,,,,,
luplojo01,2023,2,MIN,AL,LF,20,12.0,291,20.0,1.0,0.0,0.0,,,,,
luplojo01,2023,2,MIN,AL,RF,3,0.0,24,0.0,0.0,0.0,0.0,,,,,
lutzdo01,2013,1,CIN,NL,LF,17,6.0,227,22.0,0.0,0.0,0.0,,,,,
lutzdo01,2013,1,CIN,NL,RF,1,1.0,27,5.0,0.0,0.0,0.0,,,,,
lutzdo01,2014,1,CIN,NL,LF,4,4.0,102,6.0,1.0,0.0,1.0,,,,,
lutzdo01,2014,1,CIN,NL,RF,2,1.0,27,5.0,0.0,0.0,0.0,,,,,
luxga01,2021,1,LAN,NL,CF,6,6.0,136,7.0,1.0,0.0,1.0,,,,,
luxga01,2021,1,LAN,NL,LF,11,10.0,258,10.0,0.0,0.0,0.0,,,,,
luxga01,2021,1,LAN,NL,RF,1,0.0,9,0.0,0.0,0.0,0.0,,,,,
luxga01,2022,1,LAN,NL,LF,28,24.0,616,29.0,0.0,0.0,0.0,,,,,
luxga01,2025,1,CIN,NL,LF,54,49.0,1178,71.0,2.0,2.0,0.0,,,,,
mabryjo01,2000,1,SEA,AL,LF,7,3.0,85,4.0,0.0,0.0,0.0,,,,,
mabryjo01,2000,1,SEA,AL,RF,12,7.0,207,19.0,0.0,0.0,0.0,,,,,
mabryjo01,2000,2,SDN,NL,LF,2,2.0,42,4.0,0.0,0.0,0.0,,,,,
mabryjo01,2000,2,SDN,NL,RF,30,27.0,629,45.0,1.0,1.0,0.0,,,,,
mabryjo01,2001,1,SLN,NL,RF,2,1.0,14,0.0,0.0,0.0,0.0,,,,,
mabryjo01,2001,2,FLO,NL,CF,2,0.0,4,0.0,0.0,0.0,0.0,,,,,
mabryjo01,2001,2,FLO,NL,LF,3,1.0,32,2.0,0.0,0.0,0.0,,,,,
mabryjo01,2001,2,FLO,NL,RF,34,26.0,680,42.0,2.0,2.0,0.0,,,,,
mabryjo01,2002,1,PHI,NL,RF,1,1.0,15,1.0,0.0,0.0,0.0,,,,,
mabryjo01,2002,2,OAK,AL,LF,33,28.0,675,57.0,1.0,1.0,0.0,,,,,
mabryjo01,2002,2,OAK,AL,RF,21,15.0,393,29.0,0.0,1.0,0.0,,,,,
mabryjo01,2003,1,SEA,AL,LF,8,7.0,171,14.0,0.0,1.0,0.0,,,,,
mabryjo01,2003,1,SEA,AL,RF,14,3.0,147,7.0,1.0,0.0,0.0,,,,,
mabryjo01,2004,1,SLN,NL,CF,1,0.0,2,0.0,0.0,0.0,0.0,,,,,
mabryjo01,2004,1,SLN,NL,LF,39,25.0,675,48.0,0.0,1.0,0.0,,,,,
mabryjo01,2004,1,SLN,NL,RF,25,12.0,343,21.0,0.0,0.0,0.0,,,,,
mabryjo01,2005,1,SLN,NL,LF,23,12.0,353,19.0,0.0,2.0,0.0,,,,,
mabryjo01,2005,1,SLN,NL,RF,49,25.0,756,35.0,1.0,0.0,0.0,,,,,
mabryjo01,2006,1,CHN,NL,LF,5,2.0,51,8.0,0.0,0.0,0.0,,,,,
mabryjo01,2006,1,CHN,NL,RF,7,2.0,77,4.0,0.0,0.0,0.0,,,,,
mabryjo01,2007,1,COL,NL,LF,1,0.0,6,1.0,0.0,0.0,0.0,,,,,
machaal01,2005,1,BOS,AL,CF,3,0.0,22,2.0,0.0,0.0,0.0,,,,,
machaal01,2005,1,BOS,AL,LF,2,0.0,12,1.0,0.0,0.0,0.0,,,,,
machaal01,2005,1,BOS,AL,RF,1,0.0,3,0.0,0.0,0.0,0.0,,,,,
maciadr01,2008,1,SDN,NL,LF,4,2.0,63,7.0,0.0,0.0,0.0,,,,,
maciadr01,2008,1,SDN,NL,RF,3,0.0,22,4.0,0.0,0.0,0.0,,,,,
maciadr01,2009,1,SDN,NL,CF,6,3.0,97,5.0,0.0,0.0,0.0,,,,,
maciadr01,2009,1,SDN,NL,LF,17,8.0,242,14.0,0.0,0.0,0.0,,,,,
maciadr01,2009,1,SDN,NL,RF,7,4.0,131,5.0,0.0,1.0,0.0,,,,,
maciajo01,2000,1,DET,AL,CF,1,0.0,3,0.0,0.0,0.0,0.0,,,,,
maciajo01,2000,1,DET,AL,RF,2,1.0,18,2.0,0.0,0.0,0.0,,,,,
maciajo01,2001,1,DET,AL,CF,22,20.0,522,58.0,1.0,0.0,0.0,,,,,
maciajo01,2001,1,DET,AL,LF,3,2.0,51,2.0,0.0,0.0,0.0,,,,,
maciajo01,2001,1,DET,AL,RF,4,4.0,96,12.0,0.0,0.0,0.0,,,,,
maciajo01,2002,1,DET,AL,CF,9,8.0,214,24.0,0.0,0.0,0.0,,,,,
maciajo01,2002,1,DET,AL,RF,1,0.0,6,0.0,0.0,0.0,0.0,,,,,
maciajo01,2002,2,MON,NL,CF,49,29.0,823,84.0,4.0,2.0,1.0,,,,,
maciajo01,2003,1,MON,NL,CF,15,10.0,273,27.0,2.0,0.0,1.0,,,,,
maciajo01,2003,1,MON,NL,LF,41,25.0,757,50.0,2.0,2.0,1.0,,,,,
maciajo01,2003,1,MON,NL,RF,8,2.0,78,6.0,0.0,0.0,0.0,,,,,
maciajo01,2004,1,CHN,NL,CF,7,3.0,90,4.0,0.0,0.0,0.0,,,,,
maciajo01,2004,1,CHN,NL,LF,8,3.0,112,5.0,0.0,0.0,0.0,,,,,
maciajo01,2004,1,CHN,NL,RF,13,7.0,217,21.0,2.0,0.0,0.0,,,,,
maciajo01,2005,1,CHN,NL,CF,7,5.0,143,20.0,1.0,1.0,0.0,,,,,
maciajo01,2005,1,CHN,NL,LF,5,0.0,22,3.0,0.0,1.0,0.0,,,,,
maciajo01,2005,1,CHN,NL,RF,8,3.0,82,3.0,1.0,0.0,0.0,,,,,
mackoro01,2001,1,PIT,NL,LF,10,6.0,184,9.0,1.0,0.0,0.0,,,,,
mackoro01,2001,1,PIT,NL,RF,39,31.0,759,61.0,2.0,1.0,1.0,,,,,
mackoro01,2002,1,PIT,NL,CF,42,37.0,884,68.0,2.0,1.0,1.0,,,,,
mackoro01,2002,1,PIT,NL,LF,2,0.0,6,1.0,0.0,0.0,0.0,,,,,
mackoro01,2002,1,PIT,NL,RF,76,40.0,1192,82.0,5.0,1.0,2.0,,,,,
mackoro01,2003,1,PIT,NL,CF,8,3.0,108,10.0,0.0,0.0,0.0,,,,,
mackoro01,2003,1,PIT,NL,LF,8,3.0,108,6.0,0.0,0.0,0.0,,,,,
mackoro01,2003,1,PIT,NL,RF,14,5.0,183,14.0,0.0,0.0,0.0,,,,,
mackoro01,2004,1,PIT,NL,CF,19,15.0,369,27.0,1.0,1.0,0.0,,,,,
mackoro01,2004,1,PIT,NL,LF,25,16.0,459,33.0,2.0,0.0,0.0,,,,,
mackoro01,2004,1,PIT,NL,RF,79,40.0,1316,78.0,6.0,3.0,3.0,,,,,
mackoro01,2005,1,PIT,NL,CF,41,31.0,845,68.0,2.0,1.0,0.0,,,,,
mackoro01,2005,1,PIT,NL,LF,1,0.0,6,0.0,0.0,0.0,0.0,,,,,
mackoro01,2005,1,PIT,NL,RF,23,13.0,382,34.0,2.0,1.0,2.0,,,,,
mackoro01,2006,1,CHA,AL,CF,63,51.0,1308,119.0,0.0,4.0,0.0,,,,,
mackoro01,2006,1,CHA,AL,LF,28,2.0,196,11.0,1.0,0.0,0.0,,,,,
mackoro01,2006,1,CHA,AL,RF,21,7.0,300,19.0,1.0,0.0,0.0,,,,,
mackoro01,2007,1,CHA,AL,LF,58,48.0,1274,90.0,3.0,2.0,1.0,,,,,
mackoro01,2007,1,CHA,AL,RF,14,10.0,266,22.0,1.0,1.0,0.0,,,,,
mackoro01,2007,2,SDN,NL,CF,1,0.0,12,0.0,0.0,0.0,0.0,,,,,
mackoro01,2007,2,SDN,NL,LF,7,5.0,105,8.0,0.0,1.0,0.0,,,,,
mackoro01,2007,2,SDN,NL,RF,9,6.0,186,16.0,1.0,0.0,0.0,,,,,
mackoro01,2008,1,WAS,NL,LF,12,9.0,220,11.0,0.0,0.0,0.0,,,,,
mackoro01,2008,1,WAS,NL,RF,2,2.0,42,2.0,0.0,0.0,0.0,,,,,
madribl01,2022,1,PIT,NL,CF,2,0.0,6,0.0,0.0,0.0,0.0,,,,,
madribl01,2022,1,PIT,NL,LF,5,4.0,114,8.0,0.0,0.0,0.0,,,,,
madribl01,2022,1,PIT,NL,RF,19,17.0,449,33.0,0.0,0.0,0.0,,,,,
madribl01,2023,1,HOU,AL,LF,1,1.0,21,2.0,0.0,0.0,0.0,,,,,
madribl01,2024,1,DET,AL,RF,1,0.0,17,1.0,0.0,0.0,0.0,,,,,
mageewe01,2000,1,DET,AL,CF,5,2.0,66,9.0,0.0,0.0,0.0,,,,,
mageewe01,2000,1,DET,AL,LF,18,10.0,279,17.0,1.0,0.0,0.0,,,,,
mageewe01,2000,1,DET,AL,RF,56,30.0,893,59.0,4.0,0.0,0.0,,,,,
mageewe01,2001,1,DET,AL,CF,36,25.0,729,68.0,3.0,1.0,0.0,,,,,
mageewe01,2001,1,DET,AL,LF,21,11.0,330,29.0,1.0,0.0,0.0,,,,,
mageewe01,2001,1,DET,AL,RF,19,11.0,347,26.0,3.0,0.0,0.0,,,,,
mageewe01,2002,1,DET,AL,CF,78,75.0,1982,242.0,3.0,5.0,1.0,,,,,
mageewe01,2002,1,DET,AL,LF,5,3.0,90,9.0,1.0,0.0,0.0,,,,,
mageewe01,2002,1,DET,AL,RF,9,6.0,171,11.0,2.0,0.0,0.0,,,,,
magruch01,2001,1,TEX,AL,CF,1,0.0,6,1.0,0.0,0.0,0.0,,,,,
magruch01,2001,1,TEX,AL,LF,8,3.0,115,12.0,0.0,0.0,0.0,,,,,
magruch01,2001,1,TEX,AL,RF,3,2.0,60,8.0,1.0,0.0,0.0,,,,,
magruch01,2002,1,CLE,AL,CF,20,16.0,416,42.0,0.0,1.0,0.0,,,,,
magruch01,2002,1,CLE,AL,LF,45,26.0,809,71.0,1.0,0.0,0.0,,,,,
magruch01,2002,1,CLE,AL,RF,27,21.0,572,31.0,1.0,1.0,0.0,,,,,
magruch01,2003,1,CLE,AL,LF,5,5.0,129,10.0,0.0,0.0,0.0,,,,,
magruch01,2003,1,CLE,AL,RF,3,2.0,57,1.0,0.0,0.0,0.0,,,,,
magruch01,2004,1,MIL,NL,LF,10,5.0,177,9.0,1.0,0.0,0.0,,,,,
magruch01,2004,1,MIL,NL,RF,16,8.0,261,23.0,0.0,0.0,0.0,,,,,
magruch01,2005,1,MIL,NL,CF,9,5.0,175,19.0,0.0,2.0,0.0,,,,,
magruch01,2005,1,MIL,NL,LF,5,1.0,57,3.0,0.0,0.0,0.0,,,,,
magruch01,2005,1,MIL,NL,RF,31,14.0,461,32.0,0.0,0.0,0.0,,,,,
maharke01,2007,1,TEX,AL,CF,5,4.0,112,9.0,0.0,0.0,0.0,,,,,
maharke01,2007,1,TEX,AL,RF,2,0.0,9,1.0,0.0,0.0,0.0,,,,,
mahtomi01,2015,1,TBA,AL,CF,13,9.0,233,22.0,0.0,0.0,0.0,,,,,
mahtomi01,2015,1,TBA,AL,LF,16,5.0,207,21.0,0.0,0.0,0.0,,,,,
mahtomi01,2015,1,TBA,AL,RF,12,10.0,237,20.0,1.0,1.0,1.0,,,,,
mahtomi01,2016,1,TBA,AL,CF,23,17.0,492,51.0,1.0,0.0,0.0,,,,,
mahtomi01,2016,1,TBA,AL,LF,26,16.0,452,28.0,1.0,0.0,0.0,,,,,
mahtomi01,2016,1,TBA,AL,RF,18,17.0,390,27.0,1.0,0.0,1.0,,,,,
mahtomi01,2017,1,DET,AL,CF,67,60.0,1589,166.0,2.0,2.0,1.0,,,,,
mahtomi01,2017,1,DET,AL,LF,19,11.0,340,29.0,0.0,0.0,0.0,,,,,
mahtomi01,2017,1,DET,AL,RF,25,15.0,435,29.0,1.0,0.0,0.0,,,,,
mahtomi01,2018,1,DET,AL,CF,2,1.0,48,3.0,0.0,0.0,0.0,,,,,
mahtomi01,2018,1,DET,AL,LF,54,51.0,1345,107.0,3.0,2.0,2.0,,,,,
mahtomi01,2018,1,DET,AL,RF,6,5.0,147,10.0,0.0,1.0,0.0,,,,,
mahtomi01,2019,1,DET,AL,CF,7,6.0,174,16.0,0.0,2.0,0.0,,,,,
mahtomi01,2019,1,DET,AL,LF,1,0.0,3,0.0,0.0,0.0,0.0,,,,,
maiermi01,2006,1,KCA,AL,LF,2,0.0,24,0.0,0.0,0.0,0.0,,,,,
maiermi01,2006,1,KCA,AL,RF,2,2.0,64,4.0,0.0,1.0,0.0,,,,,
maiermi01,2008,1,KCA,AL,CF,33,24.0,653,69.0,0.0,1.0,0.0,,,,,
maiermi01,2008,1,KCA,AL,RF,4,0.0,42,2.0,0.0,0.0,0.0,,,,,
maiermi01,2009,1,KCA,AL,CF,85,65.0,1779,181.0,10.0,0.0,4.0,,,,,
maiermi01,2009,1,KCA,AL,LF,17,10.0,326,23.0,0.0,0.0,0.0,,,,,
maiermi01,2009,1,KCA,AL,RF,36,18.0,534,46.0,1.0,0.0,1.0,,,,,
maiermi01,2010,1,KCA,AL,CF,65,58.0,1577,173.0,3.0,1.0,1.0,,,,,
maiermi01,2010,1,KCA,AL,LF,8,5.0,138,5.0,0.0,0.0,0.0,,,,,
maiermi01,2010,1,KCA,AL,RF,43,40.0,1065,81.0,1.0,4.0,0.0,,,,,
maiermi01,2011,1,KCA,AL,CF,9,6.0,210,24.0,0.0,0.0,0.0,,,,,
maiermi01,2011,1,KCA,AL,LF,11,8.0,238,25.0,1.0,0.0,0.0,,,,,
maiermi01,2011,1,KCA,AL,RF,10,5.0,161,15.0,1.0,0.0,0.0,,,,,
maiermi01,2012,1,KCA,AL,CF,16,13.0,378,30.0,0.0,0.0,0.0,,,,,
maiermi01,2012,1,KCA,AL,RF,6,2.0,84,8.0,0.0,0.0,0.0,,,,,
majewva01,2004,1,BAL,AL,CF,3,2.0,50,8.0,0.0,0.0,0.0,,,,,
majewva01,2004,1,BAL,AL,RF,1,1.0,27,3.0,0.0,0.0,0.0,,,,,
malloju02,2024,1,DET,AL,LF,22,14.0,365,24.0,0.0,0.0,0.0,,,,,
malloju02,2024,1,DET,AL,RF,1,0.0,2,0.0,0.0,0.0,0.0,,,,,
malloju02,2025,1,DET,AL,LF,3,0.0,18,4.0,0.0,0.0,0.0,,,,,
malloju02,2025,1,DET,AL,RF,17,11.0,243,20.0,0.0,0.0,0.0,,,,,
mancitr01,2017,1,BAL,AL,LF,88,85.0,2188,152.0,5.0,3.0,2.0,,,,,
mancitr01,2017,1,BAL,AL,RF,2,2.0,39,4.0,0.0,0.0,0.0,,,,,
mancitr01,2018,1,BAL,AL,LF,98,94.0,2314,185.0,8.0,1.0,1.0,,,,,
mancitr01,2019,1,BAL,AL,LF,6,5.0,135,10.0,0.0,0.0,0.0,,,,,
mancitr01,2019,1,BAL,AL,RF,87,79.0,2021,157.0,3.0,1.0,1.0,,,,,
mancitr01,2022,1,BAL,AL,LF,3,3.0,66,6.0,0.0,0.0,0.0,,,,,
mancitr01,2022,1,BAL,AL,RF,10,10.0,234,24.0,2.0,1.0,0.0,,,,,
mancitr01,2022,2,HOU,AL,LF,17,17.0,420,20.0,0.0,0.0,0.0,,,,,
mancitr01,2022,2,HOU,AL,RF,1,1.0,24,3.0,0.0,0.0,0.0,,,,,
mancitr01,2023,1,CHN,NL,RF,5,3.0,78,3.0,0.0,0.0,0.0,,,,,
manguja01,2025,1,TBA,AL,CF,41,30.0,836,78.0,1.0,0.0,0.0,,,,,
manguja01,2025,1,TBA,AL,LF,63,46.0,1299,91.0,2.0,0.0,0.0,,,,,
manguja01,2025,1,TBA,AL,RF,32,26.0,665,56.0,3.0,0.0,0.0,,,,,
marcatu01,2021,1,SDN,NL,LF,4,2.0,48,2.0,0.0,0.0,0.0,,,,,
marcatu01,2021,1,SDN,NL,RF,4,2.0,48,1.0,0.0,1.0,0.0,,,,,
marcatu01,2022,1,PIT,NL,LF,30,26.0,676,40.0,3.0,1.0,1.0,,,,,
marcatu01,2022,1,PIT,NL,RF,1,0.0,3,0.0,0.0,0.0,0.0,,,,,
margoma01,2016,1,SDN,NL,CF,9,7.0,191,26.0,0.0,0.0,0.0,,,,,
margoma01,2016,1,SDN,NL,RF,1,1.0,24,5.0,0.0,0.0,0.0,,,,,
margoma01,2017,1,SDN,NL,CF,123,121.0,3149,273.0,6.0,3.0,0.0,,,,,
margoma01,2018,1,SDN,NL,CF,136,123.0,3333,286.0,2.0,3.0,0.0,,,,,
margoma01,2019,1,SDN,NL,CF,135,98.0,2830,249.0,2.0,2.0,0.0,,,,,
margoma01,2020,1,TBA,AL,CF,21,18.0,468,47.0,0.0,1.0,0.0,,,,,
margoma01,2020,1,TBA,AL,LF,18,9.0,279,23.0,0.0,1.0,0.0,,,,,
margoma01,2020,1,TBA,AL,RF,15,10.0,287,22.0,0.0,0.0,0.0,,,,,
margoma01,2021,1,TBA,AL,CF,24,22.0,546,58.0,1.0,1.0,1.0,,,,,
margoma01,2021,1,TBA,AL,LF,24,12.0,368,31.0,1.0,0.0,0.0,,,,,
margoma01,2021,1,TBA,AL,RF,86,70.0,1970,177.0,2.0,3.0,1.0,,,,,
margoma01,2022,1,TBA,AL,CF,18,13.0,342,24.0,0.0,0.0,0.0,,,,,
margoma01,2022,1,TBA,AL,LF,8,7.0,186,15.0,0.0,0.0,0.0,,,,,
margoma01,2022,1,TBA,AL,RF,53,49.0,1287,95.0,3.0,2.0,0.0,,,,,
margoma01,2023,1,TBA,AL,CF,55,49.0,1306,100.0,1.0,3.0,0.0,,,,,
margoma01,2023,1,TBA,AL,RF,43,32.0,898,70.0,0.0,0.0,0.0,,,,,
margoma01,2024,1,MIN,AL,CF,21,14.0,409,45.0,0.0,0.0,0.0,,,,,
margoma01,2024,1,MIN,AL,LF,65,21.0,864,67.0,0.0,2.0,0.0,,,,,
margoma01,2024,1,MIN,AL,RF,44,33.0,792,51.0,0.0,1.0,0.0,,,,,
margoma01,2025,1,DET,AL,RF,6,5.0,124,10.0,0.0,1.0,0.0,,,,,
marisja01,2013,1,MIA,NL,CF,32,30.0,783,75.0,5.0,0.0,2.0,,,,,
marisja01,2014,1,MIA,NL,CF,13,10.0,324,47.0,2.0,0.0,1.0,,,,,
marisja01,2014,2,HOU,AL,CF,17,16.0,440,49.0,1.0,0.0,0.0,,,,,
marisja01,2014,2,HOU,AL,LF,2,2.0,54,5.0,0.0,0.0,0.0,,,,,
marisja01,2014,2,HOU,AL,RF,31,29.0,784,68.0,3.0,2.0,1.0,,,,,
marisja01,2015,1,HOU,AL,CF,99,84.0,2272,202.0,8.0,3.0,3.0,,,,,
marisja01,2015,1,HOU,AL,LF,16,9.0,242,27.0,0.0,0.0,0.0,,,,,
marisja01,2015,1,HOU,AL,RF,13,8.0,255,16.0,0.0,0.0,0.0,,,,,
marisja01,2016,1,HOU,AL,CF,74,60.0,1709,160.0,8.0,1.0,1.0,,,,,
marisja01,2016,1,HOU,AL,LF,26,22.0,582,38.0,1.0,0.0,0.0,,,,,
marisja01,2016,1,HOU,AL,RF,5,3.0,78,5.0,0.0,0.0,0.0,,,,,
marisja01,2017,1,HOU,AL,CF,93,62.0,1777,127.0,2.0,1.0,0.0,,,,,
marisja01,2017,1,HOU,AL,LF,6,3.0,111,4.0,1.0,1.0,0.0,,,,,
marisja01,2017,1,HOU,AL,RF,3,0.0,21,0.0,0.0,0.0,0.0,,,,,
marisja01,2018,1,HOU,AL,CF,96,57.0,1769,140.0,1.0,1.0,1.0,,,,,
marisja01,2018,1,HOU,AL,LF,1,0.0,6,0.0,0.0,0.0,0.0,,,,,
marisja01,2018,1,HOU,AL,RF,1,0.0,9,1.0,0.0,0.0,0.0,,,,,
marisja01,2019,1,HOU,AL,CF,109,73.0,2199,196.0,1.0,1.0,1.0,,,,,
marisja01,2020,1,NYN,NL,CF,16,8.0,257,30.0,0.0,1.0,0.0,,,,,
marisja01,2021,1,CHN,NL,CF,49,28.0,798,71.0,0.0,2.0,0.0,,,,,
marisja01,2021,2,SDN,NL,CF,3,2.0,51,4.0,0.0,0.0,0.0,,,,,
marisja01,2021,2,SDN,NL,LF,20,6.0,235,24.0,0.0,0.0,0.0,,,,,
marisja01,2021,2,SDN,NL,RF,2,1.0,33,3.0,0.0,0.0,0.0,,,,,
marisja01,2022,1,PIT,NL,CF,14,12.0,314,29.0,1.0,0.0,0.0,,,,,
marisja01,2022,1,PIT,NL,LF,12,7.0,210,23.0,0.0,0.0,0.0,,,,,
marisja01,2022,1,PIT,NL,RF,4,2.0,63,6.0,0.0,0.0,0.0,,,,,
marisja01,2023,1,CHA,AL,CF,1,0.0,3,0.0,0.0,0.0,0.0,,,,,
marisja01,2023,1,CHA,AL,RF,7,1.0,42,1.0,0.0,0.0,0.0,,,,,
marisja01,2023,2,DET,AL,CF,30,24.0,617,76.0,0.0,1.0,0.0,,,,,
marisja01,2023,3,LAN,NL,CF,4,0.0,33,1.0,0.0,0.0,0.0,,,,,
markani01,2006,1,BAL,AL,CF,9,8.0,186,15.0,0.0,0.0,0.0,,,,,
