playerID,awardID,yearID,lgID,tie,notes
judgeaa01,TSN All-Star,2021,AL,,OF
judgeaa01,TSN All-Star,2022,AL,,OF
judgeaa01,TSN All-Star,2024,AL,,OF
judgeaa01,TSN All-Star,2025,AL,,OF
judgeaa01,TSN Major League Player of the Year,2022,ML,,
judgeaa01,TSN Rookie of the Year,2017,AL,,
jungjo01,Rookie of the Month,2023,AL,,April
jungjo01,Rookie of the Month,2023,AL,,May
jurrjja01,Pitcher of the Month,2009,NL,,September
jurrjja01,Pitcher of the Month,2011,NL,,May
jurrjja01,Rookie of the Month,2008,NL,,June
justida01,ALCS MVP,2000,AL,,
justida01,Player of the Week,2002,AL,,Week of 2002-04-06
kahnlto01,Reliever of the Month,2019,AL,,July
kangju01,Player of the Week,2016,NL,,Week of 2016-09-10
kangju01,Rookie of the Month,2015,NL,,July
kaplega01,Player of the Week,2000,AL,,Week of 2000-07-29
kaplega01,This Year in Baseball Play of the Year,2008,ML,,MLB.com GIBBY
karstje01,Player of the Week,2011,NL,,Week of 2011-07-17
kazmisc01,Pitcher of the Month,2008,AL,,May
kazmisc01,Pitcher of the Month,2015,AL,,July
kazmisc01,Player of the Week,2006,AL,,Week of 2006-05-20
kazmisc01,Player of the Week,2007,AL,Y,Week of 2007-09-15
kearnau01,Rookie of the Month,2002,NL,,May
keasclu01,Player of the Week,2025,AL,,Week of 2025-08-09
keithco01,Rookie of the Month,2024,AL,,July
kellemi03,Player of the Week,2023,NL,,Week of 2023-05-13
kellyme01,Pitcher of the Month,2022,NL,,July
kellyme01,Player of the Week,2022,NL,,Week of 2022-07-30
kempma01,Gold Glove,2009,NL,,OF
kempma01,Gold Glove,2011,NL,,CF
kempma01,Hank Aaron Award,2011,NL,,
kempma01,MLB Players Choice Comeback Player,2018,NL,,
kempma01,MLB Players Choice Outstanding Player,2011,NL,,
kempma01,Player of the Month,2012,NL,,April
kempma01,Player of the Month,2014,NL,,September
kempma01,Player of the Week,2008,NL,,Week of 2008-05-03
kempma01,Player of the Week,2011,NL,,Week of 2011-09-25
kempma01,Player of the Week,2012,NL,,Week of 2012-04-08
kempma01,Player of the Week,2012,NL,,Week of 2012-04-15
kempma01,Player of the Week,2014,NL,,Week of 2014-08-03
kempma01,Player of the Week,2018,NL,,Week of 2018-06-02
kempma01,Silver Slugger,2009,NL,,OF
kempma01,Silver Slugger,2011,NL,,OF
kempma01,This Year in Baseball Player of the Year,2011,ML,,MLB.com GIBBY
kempma01,TSN Comeback Player of the Year,2018,NL,,
kendrho01,NLCS MVP,2019,NL,,
kennead01,ALCS MVP,2002,AL,,
kennead01,Player of the Week,2004,AL,,Week of 2004-08-28
kenneia01,Bob Feller Act of Valor Award - MLB Player,2019,ML,,
kenneia01,This Year in Baseball Breakout Player of the Year,2011,ML,,MLB.com GIBBY
kentje01,Most Valuable Player,2000,NL,,
kentje01,Player of the Month,2000,NL,,June
kentje01,Player of the Month,2002,NL,,June
kentje01,Player of the Week,2002,NL,,Week of 2002-06-29
kentje01,Silver Slugger,2000,NL,,2B
kentje01,Silver Slugger,2001,NL,,2B
kentje01,Silver Slugger,2002,NL,,2B
kentje01,Silver Slugger,2005,NL,,2B
kentje01,TSN All-Star,2000,NL,,2B
kentje01,TSN All-Star,2002,NL,,2B
kentje01,TSN All-Star,2005,NL,,2B
keplema01,Player of the Week,2016,AL,Y,Week of 2016-08-06
keplema01,Player of the Week,2019,AL,,Week of 2019-05-25
kershcl01,All-MLB Team - Second Team,2020,ML,,SP
kershcl01,Branch Rickey Award,2013,ML,,
kershcl01,Cy Young Award,2011,NL,,
kershcl01,Cy Young Award,2013,NL,,
kershcl01,Cy Young Award,2014,NL,,
kershcl01,Gold Glove,2011,NL,,P
kershcl01,MLB Players Choice Man of the Year,2014,ML,,
kershcl01,MLB Players Choice Outstanding Pitcher,2011,NL,,
kershcl01,MLB Players Choice Outstanding Pitcher,2013,NL,,
kershcl01,MLB Players Choice Outstanding Pitcher,2014,NL,,
kershcl01,MLB Players Choice Player of the Year,2014,ML,,
kershcl01,Most Valuable Player,2014,NL,,
kershcl01,Pitcher of the Month,2011,NL,,July
kershcl01,Pitcher of the Month,2013,NL,,July
kershcl01,Pitcher of the Month,2014,NL,,July
kershcl01,Pitcher of the Month,2014,NL,,June
kershcl01,Pitcher of the Month,2015,NL,,July
kershcl01,Pitcher of the Month,2016,NL,,May
kershcl01,Pitcher of the Month,2023,NL,,April
kershcl01,Pitching Triple Crown,2011,NL,,
kershcl01,Player of the Week,2011,NL,,Week of 2011-06-26
kershcl01,Player of the Week,2012,NL,,Week of 2012-05-20
kershcl01,Player of the Week,2013,NL,,Week of 2013-04-07
kershcl01,Player of the Week,2014,NL,,Week of 2014-06-22
kershcl01,Player of the Week,2014,NL,,Week of 2014-09-14
kershcl01,Player of the Week,2015,NL,Y,Week of 2015-06-07
kershcl01,Player of the Week,2015,NL,Y,Week of 2015-07-19
kershcl01,Player of the Week,2017,NL,,Week of 2017-07-08
kershcl01,Roberto Clemente Award,2012,ML,,
kershcl01,This Year in Baseball Pitching Performance of the Year,2014,ML,,MLB.com GIBBY
kershcl01,This Year in Baseball Starter of the Year,2013,ML,,MLB.com GIBBY
kershcl01,This Year in Baseball Starter of the Year,2014,ML,,MLB.com GIBBY
kershcl01,TSN Major League Player of the Year,2014,ML,,
kershcl01,TSN Pitcher of the Year,2011,NL,,
keuchda01,Cy Young Award,2015,AL,,
keuchda01,Gold Glove,2014,AL,,P
keuchda01,Gold Glove,2015,AL,,P
keuchda01,Gold Glove,2016,AL,,P
keuchda01,Gold Glove,2018,AL,,P
keuchda01,Gold Glove,2021,AL,,P
keuchda01,MLB Players Choice Outstanding Pitcher,2015,AL,,
keuchda01,Pitcher of the Month,2015,AL,,April
keuchda01,Pitcher of the Month,2015,AL,,August
keuchda01,Pitcher of the Month,2015,AL,,May
keuchda01,Pitcher of the Month,2017,AL,,April
keuchda01,Player of the Week,2014,AL,,Week of 2014-05-25
keuchda01,Player of the Week,2015,AL,Y,Week of 2015-07-19
kiermke01,Gold Glove,2015,AL,,CF
kiermke01,Gold Glove,2016,AL,,OF
kiermke01,Gold Glove,2019,AL,,CF
kiermke01,Gold Glove,2023,AL,,OF
kiermke01,Platinum Glove,2015,AL,,
kiermke01,This Year in Baseball Best Defensive Player,2015,ML,,Esurance
kimbrcr01,MLB Players Choice Outstanding Rookie,2011,NL,,
kimbrcr01,Reliever of the Month,2011,ML,,August
kimbrcr01,Reliever of the Month,2012,ML,,September
kimbrcr01,Reliever of the Month,2013,ML,,August
kimbrcr01,Reliever of the Month,2017,AL,,May
kimbrcr01,Reliever of the Month,2023,NL,,June
kimbrcr01,Reliever of the Year Award,2012,NL,,
kimbrcr01,Reliever of the Year Award,2014,NL,,
kimbrcr01,Reliever of the Year Award,2017,AL,,
kimbrcr01,Rookie of the Month,2011,NL,,August
kimbrcr01,Rookie of the Month,2011,NL,,June
kimbrcr01,Rookie of the Year,2011,NL,,
kimbrcr01,This Year in Baseball Closer of the Year,2013,ML,,MLB.com GIBBY
kimbrcr01,This Year in Baseball Rookie of the Year,2011,ML,,MLB.com GIBBY
kimbrcr01,TSN All-Star,2017,AL,,RP
kimbrcr01,TSN Reliever of the Year,2017,AL,,
kimbrcr01,TSN Rookie of the Year,2011,NL,,
kimby01,Player of the Week,2002,NL,,Week of 2002-07-13
kimha01,Gold Glove,2023,NL,,UT
kineris01,Gold Glove,2020,AL,,3B
kingmi01,All-MLB Team - Second Team,2024,ML,,SP
kinslia01,Gold Glove,2016,AL,,2B
kinslia01,Gold Glove,2018,AL,,2B
kinslia01,Player of the Week,2007,AL,,Week of 2007-04-14
kinslia01,Player of the Week,2009,AL,Y,Week of 2009-04-18
kipnija01,Player of the Month,2013,AL,,June
kipnija01,Player of the Month,2015,AL,,May
kipnija01,Player of the Week,2013,AL,,Week of 2013-06-30
kipnija01,Player of the Week,2013,AL,Y,Week of 2013-06-16
kipnija01,Player of the Week,2014,AL,,Week of 2014-07-20
kirbyge01,Rookie of the Month,2022,AL,,August
kirilal01,Player of the Week,2023,AL,,Week of 2023-07-22
kirkal01,Silver Slugger,2022,AL,,C
kirkal01,TSN All-Star,2022,AL,,C
kleskry01,Player of the Week,2000,NL,Y,Week of 2000-07-22
kleskry01,Player of the Week,2001,NL,,Week of 2001-09-01
klubeco01,Cy Young Award,2014,AL,,
klubeco01,Cy Young Award,2017,AL,,
klubeco01,Lou Gehrig Memorial Award,2018,ML,,
klubeco01,MLB Players Choice Outstanding Pitcher,2017,AL,,
klubeco01,Pitcher of the Month,2014,AL,,September
klubeco01,Pitcher of the Month,2016,AL,,August
klubeco01,Pitcher of the Month,2017,AL,,August
klubeco01,Pitcher of the Month,2017,AL,,June
klubeco01,Pitcher of the Month,2017,AL,,September
klubeco01,Player of the Week,2013,AL,Y,Week of 2013-06-16
klubeco01,Player of the Week,2014,AL,,Week of 2014-09-21
klubeco01,Player of the Week,2017,AL,,Week of 2017-06-24
klubeco01,Player of the Week,2017,AL,,Week of 2017-09-16
klubeco01,Player of the Week,2021,AL,,Week of 2021-05-01
klubeco01,Player of the Week,2021,AL,Y,Week of 2021-05-22
klubeco01,This Year in Baseball Best Pitcher,2017,ML,,Esurance
klubeco01,This Year in Baseball Breakout Pitcher of the Year,2014,ML,,MLB.com GIBBY
klubeco01,TSN All-Star,2016,AL,,SP
klubeco01,TSN Pitcher of the Year,2016,AL,,
knebeco01,Reliever of the Month,2017,NL,,August
knebeco01,Reliever of the Month,2018,NL,,September
kochbi01,Reliever of the Year Award,2002,AL,,
kochbi01,TSN Reliever of the Year,2002,AL,,
konerpa01,ALCS MVP,2005,AL,,
konerpa01,Player of the Month,2002,AL,,June
konerpa01,Player of the Week,2003,AL,,Week of 2003-08-29
konerpa01,Player of the Week,2006,AL,,Week of 2006-06-17
konerpa01,Player of the Week,2010,AL,,Week of 2010-05-02
konerpa01,Player of the Week,2011,AL,Y,Week of 2011-04-10
konerpa01,Player of the Week,2012,AL,,Week of 2012-04-29
konerpa01,Player of the Week,2012,AL,,Week of 2012-05-28
konerpa01,Roberto Clemente Award,2014,AL,,
konerpa01,TSN All-Star,2004,AL,,1B
konerpa01,TSN Comeback Player of the Year,2004,AL,,
koskico01,Player of the Week,2003,AL,Y,Week of 2003-06-21
kotsama01,Player of the Week,2006,AL,,Week of 2006-07-15
kouzmke01,Player of the Week,2014,AL,,Week of 2014-04-20
kubelja01,Player of the Week,2009,AL,Y,Week of 2009-10-04
kubelja01,Player of the Week,2012,NL,Y,Week of 2012-06-10
kuoho01,This Year in Baseball Setup Man of the Year,2008,ML,,MLB.com GIBBY
kurtzni01,All-MLB Team - Second Team,2025,ML,,1B
kurtzni01,Player of the Month,2025,AL,,July
kurtzni01,Player of the Week,2025,AL,,Week of 2025-07-26
kurtzni01,Player of the Week,2025,AL,,Week of 2025-07-19
kurtzni01,Rookie of the Year,2025,AL,,
kurtzni01,Silver Slugger,2025,AL,,1B
kurtzni01,TSN Rookie of the Year,2025,AL,,
kwanst01,Gold Glove,2022,AL,,OF
kwanst01,Gold Glove,2023,AL,,OF
kwanst01,Gold Glove,2024,AL,,LF
kwanst01,Gold Glove,2025,AL,,LF
kwanst01,Player of the Week,2022,AL,,Week of 2022-09-24
kwanst01,Rookie of the Month,2022,AL,,April
kwanst01,Rookie of the Month,2022,AL,,September
lackejo01,Pitcher of the Month,2006,AL,,July
lackejo01,Pitcher of the Month,2008,AL,,June
laffeaa01,Rookie of the Month,2008,AL,,May
lagarju01,Gold Glove,2014,NL,,CF
lagarju01,Player of the Week,2013,NL,,Week of 2013-07-21
lairdge01,Rookie of the Month,2004,AL,,April
lambja01,Player of the Week,2016,NL,,Week of 2016-07-16
lambja01,Player of the Week,2017,NL,,Week of 2017-05-20
lametdi01,All-MLB Team - Second Team,2020,ML,,SP
langeal01,Reliever of the Month,2023,AL,,May
langesh01,Player of the Month,2025,AL,,August
langfwy01,Player of the Month,2024,AL,,September
langfwy01,Rookie of the Month,2024,AL,,June
langfwy01,Rookie of the Month,2024,AL,,September
larocad01,Gold Glove,2012,NL,,1B
larocad01,Player of the Week,2014,NL,Y,Week of 2014-09-07
larocad01,Silver Slugger,2012,NL,,1B
lasorto01,Bob Feller Act of Valor Award - HOF Player,2014,ML,,
lasorto01,Branch Rickey Award,2006,ML,,
latosma01,Player of the Week,2012,NL,,Week of 2012-07-01
laurera01,Player of the Week,2019,AL,,Week of 2019-07-20
lawrebr02,Player of the Week,2002,NL,Y,Week of 2002-04-14
lawtoma02,Player of the Week,2001,AL,,Week of 2001-07-06
leakemi01,Gold Glove,2019,AL,,P
leeca01,Player of the Week,2000,AL,Y,Week of 2000-09-09
leeca01,Player of the Week,2005,NL,,Week of 2005-05-07
leeca01,Player of the Week,2008,NL,,Week of 2008-08-09
leeca01,Silver Slugger,2005,NL,,OF
leeca01,Silver Slugger,2007,NL,,OF
leeca01,TSN All-Star,2007,NL,,OF
leecl02,Comeback Player of the Year,2008,AL,,
leecl02,Cy Young Award,2008,AL,,
leecl02,MLB Players Choice Comeback Player,2008,AL,,
leecl02,MLB Players Choice Outstanding Pitcher,2008,AL,,
leecl02,Pitcher of the Month,2008,AL,,April
leecl02,Pitcher of the Month,2008,AL,,August
leecl02,Pitcher of the Month,2010,AL,,June
leecl02,Pitcher of the Month,2011,NL,,August
leecl02,Pitcher of the Month,2011,NL,,June
leecl02,TSN Comeback Player of the Year,2008,AL,,
leecl02,TSN Pitcher of the Year,2008,AL,,
leede02,Gold Glove,2003,NL,,1B
leede02,Gold Glove,2005,NL,,1B
leede02,Gold Glove,2007,NL,,1B
leede02,Player of the Month,2005,NL,,April
leede02,Player of the Month,2009,NL,,September
leede02,Player of the Week,2005,NL,,Week of 2005-04-30
leede02,Player of the Week,2005,NL,,Week of 2005-05-28
leede02,Silver Slugger,2005,NL,,1B
leiteal01,Pitcher of the Month,2000,NL,,June
leiteal01,Roberto Clemente Award,2000,ML,,
lemahdj01,All-MLB Team - First Team,2019,ML,,2B
lemahdj01,All-MLB Team - First Team,2020,ML,,2B
lemahdj01,Gold Glove,2014,NL,,2B
lemahdj01,Gold Glove,2017,NL,,2B
lemahdj01,Gold Glove,2018,NL,,2B
lemahdj01,Gold Glove,2022,AL,,UT
lemahdj01,Player of the Month,2019,AL,,June
lemahdj01,Player of the Week,2019,AL,,Week of 2019-06-29
lemahdj01,Player of the Week,2020,AL,,Week of 2020-09-19
lemahdj01,Silver Slugger,2019,AL,,2B
lemahdj01,Silver Slugger,2020,AL,,2B
lemahdj01,TSN All-Star,2019,AL,,2B
lemahdj01,TSN All-Star,2020,AL,,2B
lestejo01,Babe Ruth Award,2016,ML,,
lestejo01,Hutch Award,2008,ML,,
lestejo01,NLCS MVP,2016,NL,Y,Co-MVP
lestejo01,Pitcher of the Month,2008,AL,,July
lestejo01,Pitcher of the Month,2008,AL,,September
lestejo01,Pitcher of the Month,2010,AL,,May
lestejo01,Pitcher of the Month,2016,NL,,June
lestejo01,Pitcher of the Month,2016,NL,,September
lestejo01,Pitcher of the Month,2018,NL,,June
lestejo01,Player of the Week,2008,AL,Y,Week of 2008-05-24
lestejo01,Player of the Week,2014,AL,,Week of 2014-09-14
lestejo01,Player of the Week,2016,NL,,Week of 2016-06-11
lestejo01,This Year in Baseball Performance of the Year,2008,ML,,MLB.com GIBBY
lewisco01,Player of the Week,2010,AL,Y,Week of 2010-06-13
lewisky01,MLB Players Choice Outstanding Rookie,2020,AL,,
lewisky01,Rookie of the Year,2020,AL,,
lewisky01,TSN Rookie of the Year,2020,AL,,
lewisro02,Rookie of the Month,2023,AL,,September
lewissc02,Rookie of the Month,2008,AL,,September
lidgebr01,Comeback Player of the Year,2008,NL,,
lidgebr01,Reliever of the Month,2005,ML,,July
lidgebr01,Reliever of the Year Award,2008,NL,,
lidgebr01,This Year in Baseball Closer of the Year,2008,ML,,MLB.com GIBBY
lidgebr01,TSN Reliever of the Year,2008,NL,,
lidleco01,Pitcher of the Month,2002,AL,,August
liebejo01,Player of the Week,2000,NL,,Week of 2000-07-08
liebemi01,MLB Players Choice Comeback Player,2002,NL,,
liebemi01,TSN Comeback Player of the Year,2002,NL,,
limajo01,Pitcher of the Month,2003,AL,,July
linceti01,Babe Ruth Award,2010,NL,,P
linceti01,Cy Young Award,2008,NL,,
linceti01,Cy Young Award,2009,NL,,
linceti01,MLB Players Choice Outstanding Pitcher,2008,NL,,
linceti01,Pitcher of the Month,2009,NL,,June
linceti01,Player of the Week,2009,NL,Y,Week of 2009-08-02
linceti01,Player of the Week,2013,NL,,Week of 2013-07-12
linceti01,Player of the Week,2014,NL,,Week of 2014-06-29
linceti01,This Year in Baseball Pitching Performance of the Year,2013,ML,,MLB.com GIBBY
linceti01,This Year in Baseball Postseason MVP,2010,ML,,MLB.com GIBBY
linceti01,This Year in Baseball Starter of the Year,2008,ML,,MLB.com GIBBY
linceti01,TSN Pitcher of the Year,2008,NL,,
linceti01,TSN Pitcher of the Year,2009,NL,,
lindad01,Outstanding DH Award,2009,AL,,
lindad01,Player of the Week,2009,AL,Y,Week of 2009-09-07
lindad01,Silver Slugger,2009,AL,,DH
lindofr01,All-MLB Team - Second Team,2022,ML,,SS
lindofr01,All-MLB Team - Second Team,2023,ML,,SS
lindofr01,All-MLB Team - Second Team,2024,ML,,SS
lindofr01,Gold Glove,2016,AL,,SS
lindofr01,Gold Glove,2019,AL,,SS
lindofr01,MLB Players Choice Man of the Year,2022,ML,,
lindofr01,Platinum Glove,2016,AL,,
lindofr01,Player of the Month,2018,AL,,May
lindofr01,Player of the Week,2018,AL,,Week of 2018-05-05
lindofr01,Player of the Week,2018,AL,Y,Week of 2018-05-12
lindofr01,Player of the Week,2022,NL,,Week of 2022-05-28
lindofr01,Player of the Week,2024,NL,,Week of 2024-08-24
lindofr01,Player of the Week,2025,NL,,Week of 2025-08-16
lindofr01,Rookie of the Month,2015,AL,,September
lindofr01,Silver Slugger,2017,AL,,SS
lindofr01,Silver Slugger,2018,AL,,SS
lindofr01,Silver Slugger,2023,NL,,SS
lindofr01,Silver Slugger,2024,NL,,SS
lindofr01,This Year in Baseball Best Defensive Player,2016,ML,,Esurance
lindofr01,TSN All-Star,2016,AL,,SS
lindofr01,TSN All-Star,2017,AL,,SS
lindofr01,TSN All-Star,2018,AL,,SS
lindofr01,TSN All-Star,2024,NL,,SS
liriafr01,Comeback Player of the Year,2010,AL,,
liriafr01,Comeback Player of the Year,2013,NL,,
liriafr01,MLB Players Choice Comeback Player,2013,NL,,
liriafr01,Pitcher of the Month,2010,AL,,April
liriafr01,Player of the Week,2011,AL,Y,Week of 2011-05-08
liriafr01,Player of the Week,2013,NL,,Week of 2013-08-04
liriafr01,Rookie of the Month,2006,AL,,July
liriafr01,Rookie of the Month,2006,AL,,June
liriafr01,This Year in Baseball Rookie of the Year,2006,ML,,MLB.com GIBBY
liriafr01,TSN Comeback Player of the Year,2013,NL,,
loaizes01,MLB Players Choice Comeback Player,2003,AL,,
loaizes01,Pitcher of the Month,2003,AL,,April
loaizes01,Pitcher of the Month,2006,AL,,August
loaizes01,Player of the Week,2003,AL,,Week of 2003-04-26
loducpa01,TSN All-Star,2005,NL,,C
loftoke01,Player of the Week,2000,AL,,Week of 2000-09-02
loneyja01,Player of the Week,2013,AL,Y,Week of 2013-09-29
loneyja01,Rookie of the Month,2007,NL,,September
longoev01,Gold Glove,2009,AL,,3B
longoev01,Gold Glove,2010,AL,,3B
longoev01,Gold Glove,2017,AL,,3B
longoev01,MLB Players Choice Outstanding Rookie,2008,AL,,
longoev01,Player of the Month,2009,AL,,April
longoev01,Player of the Week,2008,AL,,Week of 2008-06-28
longoev01,Player of the Week,2009,AL,,Week of 2009-04-11
longoev01,Player of the Week,2009,AL,,Week of 2009-05-02
longoev01,Player of the Week,2009,AL,Y,Week of 2009-09-07
longoev01,Player of the Week,2010,AL,Y,Week of 2010-08-22
longoev01,Player of the Week,2013,AL,,Week of 2013-05-12
longoev01,Player of the Week,2016,AL,,Week of 2016-06-04
longoev01,Rookie of the Month,2008,AL,,June
longoev01,Rookie of the Year,2008,AL,,
longoev01,Silver Slugger,2009,AL,,3B
longoev01,This Year in Baseball Oddity of the Year,2013,ML,,MLB.com GIBBY
longoev01,This Year in Baseball Rookie of the Year,2008,ML,,MLB.com GIBBY
longoev01,TSN Rookie of the Year,2008,AL,,
longte01,MLB Players Choice Outstanding Rookie,2000,AL,,
lopezal02,Player of the Week,2000,AL,,Week of 2000-08-12
lopezfe01,Player of the Week,2005,NL,,Week of 2005-08-20
lopezfe01,Silver Slugger,2005,NL,,SS
lopezfe01,TSN All-Star,2005,NL,,SS
lopezja01,Player of the Week,2003,NL,,Week of 2003-07-26
lopezja01,Silver Slugger,2003,NL,,C
lopezja01,TSN All-Star,2003,NL,,C
lopezja01,TSN Comeback Player of the Year,2003,NL,,
lopezpa01,Pitcher of the Month,2022,NL,,April
lopezro01,Rookie of the Month,2002,AL,,July
lopezro01,TSN Rookie Pitcher of the Year,2002,AL,,
lorenmi01,Player of the Week,2023,NL,Y,Week of 2023-08-12
loretma01,Hutch Award,2006,ML,,
loretma01,Silver Slugger,2004,NL,,2B
loretma01,TSN All-Star,2004,NL,,2B
lowebr01,All-MLB Team - Second Team,2020,ML,,2B
lowebr01,Player of the Week,2020,AL,,Week of 2020-08-15
lowebr01,Rookie of the Month,2019,AL,,April
lowede01,Pitcher of the Month,2002,AL,,April
lowede01,Pitcher of the Month,2006,NL,,August
lowede01,Pitcher of the Month,2010,NL,,September
lowede01,Player of the Week,2002,AL,,Week of 2002-04-27
lowede01,TSN All-Star,2002,AL,,RHP
lowelmi01,Gold Glove,2005,NL,,3B
lowelmi01,Player of the Week,2000,NL,,Week of 2000-09-02
lowelmi01,Player of the Week,2002,NL,,Week of 2002-09-28
lowelmi01,Player of the Week,2007,AL,Y,Week of 2007-08-25
lowelmi01,Player of the Week,2009,AL,,Week of 2009-04-25
lowelmi01,Silver Slugger,2003,NL,,3B
lowelmi01,This Year in Baseball Defensive Player of the Year,2006,ML,,MLB.com GIBBY
lowelmi01,World Series MVP,2007,ML,,
lowena01,Gold Glove,2023,AL,,1B
lowena01,Player of the Week,2019,AL,,Week of 2019-07-13
lowena01,Player of the Week,2022,AL,,Week of 2022-08-27
lowena01,Silver Slugger,2022,AL,,1B
lowryno01,Pitcher of the Month,2005,NL,,August
lowryno01,Player of the Week,2004,NL,,Week of 2004-08-07
lowryno01,Player of the Week,2006,NL,Y,Week of 2006-08-26
lucrojo01,Bob Feller Act of Valor Award - MLB Player,2015,ML,,
ludwiry01,Player of the Month,2009,NL,,July
ludwiry01,Player of the Week,2008,NL,,Week of 2008-08-02
ludwiry01,Player of the Week,2009,NL,Y,Week of 2009-07-11
ludwiry01,Silver Slugger,2008,NL,,OF
lugoju01,Player of the Week,2000,NL,Y,Week of 2000-09-09
lugose01,All-MLB Team - Second Team,2024,ML,,SP
lugose01,Gold Glove,2024,AL,,P
lugose01,Reliever of the Month,2019,NL,,July
luxga01,Player of the Week,2024,NL,,Week of 2024-07-20
machama01,All-MLB Team - First Team,2020,ML,,3B
machama01,All-MLB Team - First Team,2022,ML,,3B
machama01,All-MLB Team - Second Team,2024,ML,,3B
machama01,Gold Glove,2013,AL,,3B
machama01,Gold Glove,2015,AL,,3B
machama01,Platinum Glove,2013,AL,,
machama01,Player of the Month,2016,AL,,April
machama01,Player of the Month,2017,AL,,August
machama01,Player of the Week,2012,AL,Y,Week of 2012-08-12
machama01,Player of the Week,2015,AL,,Week of 2015-06-14
machama01,Player of the Week,2017,AL,,Week of 2017-08-19
machama01,Player of the Week,2018,AL,Y,Week of 2018-04-21
machama01,Player of the Week,2020,NL,,Week of 2020-08-22
machama01,Player of the Week,2020,NL,,Week of 2020-08-29
machama01,Player of the Week,2022,NL,,Week of 2022-08-13
machama01,Player of the Week,2023,NL,,Week of 2023-07-08
machama01,Silver Slugger,2020,NL,,3B
machama01,Silver Slugger,2024,NL,,3B
machama01,Silver Slugger,2025,NL,,3B
machama01,This Year in Baseball Play of the Year,2013,ML,,MLB.com GIBBY
machama01,TSN All-Star,2020,NL,,3B
machama01,TSN All-Star,2021,NL,,3B
machama01,TSN All-Star,2025,NL,,3B
mackoro01,Player of the Week,2004,NL,Y,Week of 2004-05-29
maddugr01,Gold Glove,2000,NL,,P
maddugr01,Gold Glove,2001,NL,,P
maddugr01,Gold Glove,2002,NL,,P
maddugr01,Gold Glove,2004,NL,,P
maddugr01,Gold Glove,2005,NL,,P
maddugr01,Gold Glove,2006,NL,,P
maddugr01,Gold Glove,2007,NL,,P
maddugr01,Gold Glove,2008,NL,,P
maddugr01,Pitcher of the Month,2000,NL,,September
maddugr01,Pitcher of the Month,2001,NL,,July
maddugr01,Pitcher of the Month,2001,NL,,June
maddugr01,Pitcher of the Month,2006,NL,,April
maddugr01,Player of the Week,2001,NL,Y,Week of 2001-07-21
maddugr01,TSN All-Star,2000,NL,,RHP
maedake01,All-MLB Team - Second Team,2020,ML,,SP
mainejo01,Pitcher of the Month,2007,NL,,April
maldoma01,Gold Glove,2017,AL,,C
manaese01,Pitcher of the Month,2018,AL,,April
manaese01,Pitcher of the Month,2021,AL,,June
manaese01,Player of the Week,2018,AL,Y,Week of 2018-04-21
mancitr01,Comeback Player of the Year,2021,AL,,
mancitr01,MLB Players Choice Comeback Player,2021,AL,,
mancitr01,Player of the Week,2019,AL,,Week of 2019-09-21
mancitr01,TSN Comeback Player of the Year,2021,AL,,
manoaal01,All-MLB Team - First Team,2022,ML,,SP
manoaal01,Pitcher of the Month,2022,AL,,September
manoaal01,Rookie of the Month,2021,AL,,September
marcush01,Player of the Week,2011,NL,Y,Week of 2011-05-22
margoma01,Player of the Week,2017,NL,,Week of 2017-07-29
margoma01,Player of the Week,2022,AL,,Week of 2022-05-07
markani01,Gold Glove,2011,AL,,RF
markani01,Gold Glove,2014,AL,,CF
markani01,Gold Glove,2018,NL,,RF
markani01,Player of the Week,2011,AL,,Week of 2011-07-17
markani01,Rookie of the Month,2006,AL,,August
markani01,Silver Slugger,2018,NL,,OF
marmoca01,Reliever of the Month,2010,ML,,September
marquge01,Pitcher of the Month,2018,NL,,September
marquge01,Silver Slugger,2018,NL,,P
marquja01,Silver Slugger,2005,NL,,P
marteke01,All-MLB Team - First Team,2024,ML,,2B
marteke01,All-MLB Team - First Team,2025,ML,,2B
marteke01,NLCS MVP,2023,NL,,
marteke01,Player of the Week,2019,NL,,Week of 2019-09-07
marteke01,Silver Slugger,2024,NL,,2B
marteke01,Silver Slugger,2025,NL,,2B
marteke01,TSN All-Star,2019,NL,,2B
marteke01,TSN All-Star,2024,NL,,2B
martest01,Gold Glove,2015,NL,,LF
martest01,Gold Glove,2016,NL,,OF
martest01,Player of the Week,2021,NL,,Week of 2021-06-12
martest01,TSN All-Star,2016,NL,,OF
martied01,Outstanding DH Award,2000,AL,,
martied01,Outstanding DH Award,2001,AL,,
martied01,Player of the Month,2000,AL,,May
martied01,Player of the Month,2003,AL,,May
martied01,Player of the Week,2000,AL,,Week of 2000-05-20
martied01,Player of the Week,2002,AL,,Week of 2002-08-03
martied01,Roberto Clemente Award,2004,ML,,
martied01,Silver Slugger,2001,AL,,DH
martied01,Silver Slugger,2003,AL,,DH
martied01,TSN All-Star,2001,AL,,DH
martijd02,Hank Aaron Award,2018,AL,,
martijd02,MLB Players Choice Player of the Year,2018,ML,,
martijd02,Player of the Month,2017,NL,,September
martijd02,Player of the Month,2018,AL,,August
martijd02,Player of the Week,2014,AL,,Week of 2014-06-22
martijd02,Player of the Week,2015,AL,,Week of 2015-07-05
martijd02,Player of the Week,2017,AL,,Week of 2017-05-20
martijd02,Player of the Week,2017,AL,,Week of 2017-07-15
