yearID,round,playerID,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
2004,NLCS,williwo02,SLN,NL,2,4,1,1,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLCS,womacto01,SLN,NL,7,26,5,7,1,0,0,1,2,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,alvarwi01,LAN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,anderma02,SLN,NL,3,3,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,beltrad01,LAN,NL,4,15,1,4,0,0,0,1,0,0.0,0,3.0,0.0,0.0,0.0,1.0,0.0
2004,NLDS1,bradlmi01,LAN,NL,4,11,1,3,1,0,1,1,2,0.0,5,2.0,0.0,0.0,0.0,0.0,1.0
2004,NLDS1,brazoyh01,LAN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,calerki01,SLN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,carragi01,LAN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,cedenro01,SLN,NL,2,2,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,choihe01,LAN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,coraal01,LAN,NL,4,15,1,2,0,1,0,1,0,0.0,0,3.0,0.0,1.0,0.0,0.0,2.0
2004,NLDS1,desseel01,LAN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,edmonji01,SLN,NL,4,15,1,4,0,0,1,2,0,1.0,1,9.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,eldreca01,SLN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,finlest01,LAN,NL,4,16,0,2,1,0,0,2,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,gagneer01,LAN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,graboja01,LAN,NL,3,2,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,greensh01,LAN,NL,4,16,3,4,0,0,3,3,0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,harenda01,SLN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,hernajo01,LAN,NL,1,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,isrinja01,SLN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,izturce01,LAN,NL,4,17,1,3,1,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,kingra01,SLN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,klinest02,SLN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,limajo01,LAN,NL,1,2,0,0,0,0,0,0,0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0
2004,NLDS1,mabryjo01,SLN,NL,1,1,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,marquja01,SLN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,mathemi01,SLN,NL,4,14,1,4,0,0,1,5,0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0
2004,NLDS1,maynebr01,LAN,NL,4,6,1,2,0,0,0,0,0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0
2004,NLDS1,morrima01,SLN,NL,1,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,perezod01,LAN,NL,2,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,pujolal01,SLN,NL,4,15,4,5,0,0,2,5,0,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0
2004,NLDS1,renteed01,SLN,NL,4,11,4,5,2,0,0,4,1,1.0,3,1.0,0.0,1.0,0.0,0.0,0.0
2004,NLDS1,rolensc01,SLN,NL,4,12,1,0,0,0,0,0,0,0.0,6,3.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,rossda01,LAN,NL,2,3,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,sanchdu01,LAN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,sandere02,SLN,NL,4,14,3,4,0,0,1,1,1,0.0,0,2.0,0.0,1.0,0.0,0.0,2.0
2004,NLDS1,suppaje01,SLN,NL,1,3,0,2,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,tagucso01,SLN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,tavarju01,SLN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,venafmi01,LAN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,venturo01,LAN,NL,3,3,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,walkela01,SLN,NL,4,15,6,5,1,0,2,3,1,0.0,2,5.0,0.0,1.0,0.0,0.0,0.0
2004,NLDS1,weaveje01,LAN,NL,1,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,werthja01,LAN,NL,4,14,3,4,1,0,2,3,0,0.0,3,4.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,williwo02,SLN,NL,1,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,wilsoto02,LAN,NL,2,1,1,1,0,0,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,womacto01,SLN,NL,4,19,2,3,0,1,0,1,1,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,alfonan01,ATL,NL,4,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,ausmubr01,HOU,NL,5,9,3,3,0,0,1,1,0,0.0,3,3.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,backebr01,HOU,NL,1,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
2004,NLDS2,bagweje01,HOU,NL,5,22,5,7,2,0,2,5,0,0.0,3,3.0,0.0,0.0,0.0,0.0,1.0
2004,NLDS2,beltrca01,HOU,NL,5,22,9,10,2,0,4,9,2,0.0,1,4.0,0.0,1.0,0.0,0.0,0.0
2004,NLDS2,berkmla01,HOU,NL,5,22,5,9,1,0,1,3,0,1.0,3,6.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,betemwi01,ATL,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,biggicr01,HOU,NL,5,20,5,8,2,0,1,4,1,0.0,2,4.0,0.0,0.0,0.0,0.0,1.0
2004,NLDS2,brunter01,HOU,NL,2,1,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,byrdpa01,ATL,NL,2,2,0,1,0,0,0,1,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,chavera01,HOU,NL,2,5,1,3,0,0,1,1,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
2004,NLDS2,clemero02,HOU,NL,2,3,0,0,0,0,0,1,0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0
2004,NLDS2,cruzju02,ATL,NL,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,drewjd01,ATL,NL,5,20,1,4,0,0,0,1,1,1.0,4,7.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,ensbemo01,HOU,NL,5,19,1,7,2,0,0,5,0,1.0,3,1.0,0.0,0.0,0.0,0.0,1.0
2004,NLDS2,estrajo01,ATL,NL,5,17,3,6,0,0,2,4,0,0.0,3,3.0,0.0,0.0,0.0,1.0,0.0
2004,NLDS2,everead01,HOU,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,francju01,ATL,NL,3,4,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,furcara01,ATL,NL,5,21,5,8,0,1,2,4,3,0.0,3,3.0,0.0,1.0,1.0,0.0,0.0
2004,NLDS2,gallomi01,HOU,NL,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,gilesma01,ATL,NL,5,24,1,3,0,0,0,1,1,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,greenni01,ATL,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,gryboke01,ATL,NL,5,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,hamptmi01,ATL,NL,2,2,0,1,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,harvich01,HOU,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,jonesan01,ATL,NL,5,19,4,10,2,0,2,5,1,0.0,2,3.0,0.0,0.0,0.0,0.0,1.0
2004,NLDS2,jonesch06,ATL,NL,5,20,4,4,0,0,0,0,0,0.0,3,2.0,0.0,0.0,0.0,0.0,1.0
2004,NLDS2,kentje01,HOU,NL,5,22,3,5,3,0,0,3,0,0.0,2,5.0,0.0,0.0,0.0,0.0,2.0
2004,NLDS2,lambmi01,HOU,NL,4,3,0,0,0,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0
2004,NLDS2,laneja01,HOU,NL,5,5,2,3,0,0,1,2,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,larocad01,ATL,NL,5,17,1,4,1,0,1,4,0,0.0,2,5.0,0.0,0.0,0.0,0.0,1.0
2004,NLDS2,lidgebr01,HOU,NL,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,marreel01,ATL,NL,3,5,0,1,0,0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,martito02,ATL,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,micelda01,HOU,NL,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,ortizru01,ATL,NL,1,1,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,oswalro01,HOU,NL,2,3,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,palmeor01,HOU,NL,5,4,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
2004,NLDS2,perezed02,ATL,NL,3,3,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,quallch01,HOU,NL,4,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,reitsch01,ATL,NL,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,smoltjo01,ATL,NL,2,1,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,sprinru01,HOU,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,thomach01,ATL,NL,5,16,1,4,0,0,0,0,1,0.0,2,5.0,1.0,1.0,0.0,0.0,0.0
2004,NLDS2,thomsjo01,ATL,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,vizcajo01,HOU,NL,5,19,2,2,0,0,0,1,0,0.0,1,2.0,1.0,0.0,0.0,1.0,1.0
2004,NLDS2,wheelda01,HOU,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,wisede01,ATL,NL,5,5,1,1,1,0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,wrighja02,ATL,NL,2,3,0,0,0,0,0,0,0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0
2004,WS,anderma02,SLN,NL,4,6,0,1,1,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2004,WS,arroybr01,BOS,AL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,WS,bellhma01,BOS,AL,4,10,3,3,1,0,1,4,0,0.0,5,2.0,1.0,1.0,0.0,0.0,1.0
2004,WS,cabreor01,BOS,AL,4,17,3,4,1,0,0,3,0,0.0,3,1.0,0.0,1.0,0.0,0.0,0.0
2004,WS,calerki01,SLN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,WS,cedenro01,SLN,NL,3,4,1,1,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2004,WS,damonjo01,BOS,AL,4,21,4,6,2,1,1,2,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0
2004,WS,edmonji01,SLN,NL,4,15,2,1,0,0,0,0,0,0.0,1,6.0,0.0,0.0,0.0,0.0,0.0
2004,WS,eldreca01,SLN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,WS,embreal01,BOS,AL,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,WS,foulkke01,BOS,AL,4,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,WS,harenda01,SLN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,WS,isrinja01,SLN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,WS,kaplega01,BOS,AL,4,2,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2004,WS,kingra01,SLN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,WS,lowede01,BOS,AL,1,2,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0
2004,WS,lunahe01,SLN,NL,1,1,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2004,WS,mabryjo01,SLN,NL,2,4,0,0,0,0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
2004,WS,marquja01,SLN,NL,3,1,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,WS,martipe02,BOS,AL,1,2,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
2004,WS,mathemi01,SLN,NL,4,8,0,2,0,0,0,2,0,0.0,0,3.0,0.0,0.0,0.0,2.0,0.0
2004,WS,mientdo01,BOS,AL,4,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,WS,millake01,BOS,AL,4,8,2,1,1,0,0,0,0,0.0,2,2.0,0.0,1.0,0.0,0.0,0.0
2004,WS,mirabdo01,BOS,AL,1,3,1,1,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2004,WS,molinya01,SLN,NL,3,3,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2004,WS,morrima01,SLN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,WS,muellbi02,BOS,AL,4,14,3,6,2,0,0,2,0,0.0,4,0.0,0.0,0.0,0.0,0.0,1.0
2004,WS,nixontr01,BOS,AL,4,14,1,5,3,0,0,3,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0
2004,WS,ortizda01,BOS,AL,4,13,3,4,1,0,1,4,0,0.0,4,1.0,0.0,0.0,0.0,0.0,0.0
2004,WS,pujolal01,SLN,NL,4,15,1,5,2,0,0,0,0,0.0,1,3.0,1.0,1.0,0.0,0.0,0.0
2004,WS,ramirma02,BOS,AL,4,17,2,7,0,0,1,4,0,0.0,3,3.0,0.0,0.0,0.0,0.0,0.0
2004,WS,reesepo01,BOS,AL,4,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,WS,renteed01,SLN,NL,4,15,2,5,3,0,0,1,0,0.0,2,2.0,0.0,0.0,0.0,0.0,1.0
2004,WS,reyesal01,SLN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,WS,rolensc01,SLN,NL,4,15,0,0,0,0,0,1,0,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0
2004,WS,sandere02,SLN,NL,4,9,1,0,0,0,0,0,1,0.0,4,5.0,0.0,0.0,0.0,0.0,0.0
2004,WS,schilcu01,BOS,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,WS,suppaje01,SLN,NL,1,1,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,WS,tagucso01,SLN,NL,2,4,1,1,0,0,0,1,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
2004,WS,tavarju01,SLN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,WS,timlimi01,BOS,AL,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,WS,varitja01,BOS,AL,4,13,2,2,0,1,0,2,0,0.0,1,4.0,0.0,1.0,0.0,0.0,0.0
2004,WS,wakefti01,BOS,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,WS,walkela01,SLN,NL,4,14,2,5,2,0,2,3,0,0.0,2,2.0,0.0,0.0,1.0,0.0,0.0
2004,WS,williwo02,SLN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,WS,womacto01,SLN,NL,4,11,1,2,0,0,0,0,0,0.0,1,2.0,0.0,0.0,1.0,0.0,0.0
2005,ALCS,anderga01,LAA,AL,5,17,2,3,0,0,1,2,0,0.0,1,5.0,0.0,0.0,0.0,1.0,0.0
2005,ALCS,buehrma01,CHA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALCS,byrdpa01,LAA,AL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALCS,cabreor01,LAA,AL,5,20,1,4,1,0,1,3,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
2005,ALCS,contrjo01,CHA,AL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALCS,cottsne01,CHA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALCS,credejo01,CHA,AL,5,19,2,7,2,0,2,7,0,1.0,0,3.0,0.0,0.0,0.0,1.0,0.0
2005,ALCS,davanje02,LAA,AL,3,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALCS,donnebr01,LAA,AL,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALCS,dyeje01,CHA,AL,5,19,3,5,2,0,0,3,1,0.0,3,3.0,0.0,0.0,0.0,0.0,0.0
2005,ALCS,erstada01,LAA,AL,5,17,1,4,1,0,0,0,1,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
2005,ALCS,escobke01,LAA,AL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALCS,evereca01,CHA,AL,5,20,2,5,0,0,0,3,0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0
2005,ALCS,figgich01,LAA,AL,5,17,1,2,1,0,0,1,1,0.0,1,3.0,0.0,0.0,2.0,0.0,0.0
2005,ALCS,finlest01,LAA,AL,3,9,1,2,0,0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,1.0
2005,ALCS,garcifr02,CHA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALCS,garlajo01,CHA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALCS,greggke01,LAA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALCS,guerrvl01,LAA,AL,5,20,0,1,0,0,0,1,0,0.0,0,1.0,0.0,0.0,0.0,0.0,2.0
2005,ALCS,iguchta01,CHA,AL,5,17,4,3,1,0,0,0,0,1.0,1,6.0,0.0,3.0,2.0,0.0,0.0
2005,ALCS,izturma01,LAA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALCS,kennead01,LAA,AL,5,14,3,4,0,0,0,1,0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0
2005,ALCS,konerpa01,CHA,AL,5,21,2,6,1,0,2,7,0,0.0,1,4.0,1.0,0.0,0.0,0.0,0.0
2005,ALCS,kotchca01,LAA,AL,2,7,0,2,1,0,0,1,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0
2005,ALCS,lackejo01,LAA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALCS,molinbe01,LAA,AL,5,17,0,2,0,0,0,1,0,0.0,0,2.0,0.0,1.0,0.0,0.0,0.0
2005,ALCS,molinjo01,LAA,AL,1,3,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALCS,ozunapa01,CHA,AL,2,0,1,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALCS,pauljo01,LAA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALCS,pierzaj01,CHA,AL,5,18,1,3,0,0,1,2,0,1.0,1,6.0,0.0,0.0,1.0,0.0,0.0
2005,ALCS,podsesc01,CHA,AL,5,17,4,5,0,1,0,0,3,1.0,6,5.0,0.0,0.0,0.0,0.0,0.0
2005,ALCS,quinlro01,LAA,AL,1,3,1,1,0,0,1,1,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
2005,ALCS,riverju01,LAA,AL,3,9,1,1,1,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2005,ALCS,rodrifr03,LAA,AL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALCS,rowanaa01,CHA,AL,5,18,3,3,3,0,0,1,0,0.0,1,2.0,0.0,1.0,0.0,1.0,1.0
2005,ALCS,santaer01,LAA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALCS,shielsc01,LAA,AL,4,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALCS,uribeju01,CHA,AL,5,16,1,4,1,0,0,0,0,0.0,2,3.0,0.0,0.0,0.0,0.0,1.0
2005,ALCS,washbja01,LAA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALCS,yanes01,LAA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALDS1,arroybr01,BOS,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALDS1,blumge01,CHA,AL,1,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALDS1,bradfch01,BOS,AL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALDS1,buehrma01,CHA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALDS1,clemema01,BOS,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALDS1,contrjo01,CHA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALDS1,coraal01,BOS,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALDS1,cottsne01,CHA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALDS1,credejo01,CHA,AL,3,9,2,1,0,0,0,1,0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0
2005,ALDS1,damonjo01,BOS,AL,3,13,2,3,1,0,0,0,0,0.0,1,4.0,0.0,0.0,0.0,0.0,1.0
2005,ALDS1,dyeje01,CHA,AL,3,10,1,2,0,0,0,0,0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0
2005,ALDS1,evereca01,CHA,AL,3,11,2,3,0,0,0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
2005,ALDS1,garcifr02,CHA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALDS1,gonzaje01,BOS,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALDS1,graffto01,BOS,AL,3,12,0,3,2,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALDS1,harriwi01,CHA,AL,1,1,0,1,0,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALDS1,hernaor01,CHA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ALDS1,hyzduad01,BOS,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
